,0,1,2,3
983,Epha3,Efna5,nan,Cell-Cell Contact
984,Epha8,Efna3,nan,Cell-Cell Contact
985,Efna4,Epha8,nan,Secreted Signaling
986,Epha8,Efna5,nan,Cell-Cell Contact
987,Ephb2,Efnb2,nan,Cell-Cell Contact
988,Ephb2,Efna5,nan,Cell-Cell Contact
989,Ephb2,Efnb1,nan,Cell-Cell Contact
990,Ephb2,Efnb3,nan,Cell-Cell Contact
991,Tac2,Tacr3,nan,Secreted Signaling
992,Col4a5,Itgb1_Itga10,nan,Secreted Signaling
993,Col4a5,Itgb1_Itga11,nan,Secreted Signaling
994,Col4a5,Itgb1_Itga1,nan,Secreted Signaling
995,Col4a5,Itgb1_Itga2,nan,Secreted Signaling
996,Cd40lg,Itga2b_Itgb3,nan,Secreted Signaling
997,Cd40lg,Itgb1_Itga5,nan,Secreted Signaling
998,Cd6,Alcam,nan,Cell-Cell Contact
999,Gas6,Axl,nan,Secreted Signaling
1000,Adora1,Entpd1,nan,Cell-Cell Contact
1001,Sst,Sstr1,nan,Secreted Signaling
1002,Sst,Sstr2,nan,Secreted Signaling
1003,Ddc,Htr1f,nan,Secreted Signaling
1004,Nts,Ntsr1,nan,Secreted Signaling
1005,Nts,Sort1,nan,Secreted Signaling
1006,Sst,Sstr4,nan,Secreted Signaling
1007,L1cam,L1cam,nan,Cell-Cell Contact
1008,L1cam,Itga2b_Itgb3,nan,Cell-Cell Contact
1009,L1cam,Itgb1_Itga5,nan,Cell-Cell Contact
1010,L1cam,Itgb1_Itga9,nan,Cell-Cell Contact
1011,L1cam,Itgb1_Itgav,nan,Cell-Cell Contact
1012,L1cam,Itgav_Itgb3,nan,Cell-Cell Contact
1013,L1cam,Ezr_L1cam,nan,Cell-Cell Contact
1014,Ccl2,Ccr1,nan,Secreted Signaling
1015,Ccl19,Ccr7,nan,Secreted Signaling
1016,Sst,Sstr3,nan,Secreted Signaling
1017,Cd70,Tnfrsf17,nan,Secreted Signaling
1018,Cd70,Gprc5b,nan,Secreted Signaling
1019,Cdh5,Cdh5,nan,Cell-Cell Contact
1020,Cd80,Cd274,nan,Cell-Cell Contact
1021,Ntf5,Ntrk2,nan,Secreted Signaling
1022,Ddc,Htr7,nan,Secreted Signaling
1023,Adipoq,Cnr2,nan,Secreted Signaling
1024,Ptges,Ptger1,nan,Secreted Signaling
1025,Ptges2,Ptger1,nan,Secreted Signaling
1026,Ptges3,Ptger1,nan,Secreted Signaling
1027,Ucn,Crhr1,nan,Secreted Signaling
1028,Btc,Erbb4,nan,Secreted Signaling
1029,Il13,Il13ra2,nan,Secreted Signaling
1030,Il13,Tmem219,nan,Secreted Signaling
1031,Adm,Mrgprb1,nan,Secreted Signaling
1032,Adm,Ramp3_Calcrl_Gper1,nan,Secreted Signaling
1033,Sst,Sstr5,nan,Secreted Signaling
1034,Ptges,Ptger4,nan,Secreted Signaling
1035,Ptges2,Ptger4,nan,Secreted Signaling
1036,Ptges3,Ptger4,nan,Secreted Signaling
1037,Apln,Aplnr,nan,Secreted Signaling
1038,Ddc,Drd3,nan,Secreted Signaling
1039,Fbn1,Itgb1_Itga5,nan,Secreted Signaling
1040,Vegfc,Flt4,nan,Secreted Signaling
1041,Pdgfc,Flt4,nan,Secreted Signaling
1042,Vegfc,Kdr,nan,Secreted Signaling
1043,Slurp1,Chrna7,nan,Secreted Signaling
1044,Flt3l,Flt3,nan,Secreted Signaling
1045,Ccl11,Pparg,nan,Secreted Signaling
1046,Col15a1,Itgb1_Itga10,nan,Secreted Signaling
1047,Col15a1,Itgb1_Itga11,nan,Secreted Signaling
1048,Col15a1,Itgb1_Itga1,nan,Secreted Signaling
1049,Col15a1,Itgb1_Itga2,nan,Secreted Signaling
1050,Col18a1,Itgb1_Itga10,nan,Secreted Signaling
1051,Col18a1,Itgb1_Itga11,nan,Secreted Signaling
1052,Col18a1,Itgb1_Itga1,nan,Secreted Signaling
1053,Col18a1,Itgb1_Itga2,nan,Secreted Signaling
1054,Gdnf,Ret_Gfra1,nan,Secreted Signaling
1055,Nectin1,Cd96,nan,Secreted Signaling
1056,Thpo,Mpl,nan,Secreted Signaling
1057,Pnoc,Oprl1,nan,Secreted Signaling
1058,Lep,Lepr,nan,Secreted Signaling
1059,Cd200,Cd200r1,nan,Cell-Cell Contact
1060,Wnt5a,Ror1,nan,Secreted Signaling
1061,Wnt5a,Ror2,nan,Secreted Signaling
1062,Wnt5a,Ptprk,nan,Secreted Signaling
1063,Wnt5a,Epha7,nan,Secreted Signaling
1064,Wnt5a,Antxr1,nan,Secreted Signaling
1065,Ddc,Htr2b,nan,Secreted Signaling
1066,Ccl11,Ccr2,nan,Secreted Signaling
1067,Ccl2,Ccr2,nan,Secreted Signaling
1068,a,Mc1r,nan,Secreted Signaling
1069,Akr1b3,Ptgfr,nan,Secreted Signaling
1070,Cbr1,Ptgfr,nan,Secreted Signaling
1071,Ptges,Ptger3,nan,Secreted Signaling
1072,Ptges2,Ptger3,nan,Secreted Signaling
1073,Ptges3,Ptger3,nan,Secreted Signaling
1074,Ghrl,Ptger3,nan,Secreted Signaling
1075,Ptges,Ptger2,nan,Secreted Signaling
1076,Ptges2,Ptger2,nan,Secreted Signaling
1077,Ptges3,Ptger2,nan,Secreted Signaling
1078,Ptgis,Ptgir,nan,Secreted Signaling
1079,Ghrl,Ptgir,nan,Secreted Signaling
1080,Nampt,Il13ra2,nan,Secreted Signaling
1081,Nampt,P2ry6,nan,Secreted Signaling
1082,Rarres2,Gpr1,nan,Secreted Signaling
1083,Ccl28,Ccr10,nan,Secreted Signaling
1084,Ccl27b,Ccr10,nan,Secreted Signaling
1085,Xcl1,Xcr1,nan,Secreted Signaling
1086,Ddc,Htr3a,nan,Secreted Signaling
1087,Wnt4,Notch1,nan,Secreted Signaling
1088,Notch1,Jag1,nan,Cell-Cell Contact
1089,Notch1,Dlk1,nan,Cell-Cell Contact
1090,Notch1,Cntn1,nan,Cell-Cell Contact
1091,Notch1,Dll4,nan,Cell-Cell Contact
1092,Notch1,Dll3,nan,Cell-Cell Contact
1093,Notch1,Jag2,nan,Cell-Cell Contact
1094,Ddc,Htr5a,nan,Secreted Signaling
1095,Xcl1,Adgrv1,nan,Secreted Signaling
1096,Cxcl12,Cxcr3,nan,Secreted Signaling
1097,Cxcl12,Cxcr4,nan,Secreted Signaling
1098,Npw,Npbwr1,nan,Secreted Signaling
1099,Npb,Npbwr1,nan,Secreted Signaling
1100,Nmu,Nmur2,nan,Secreted Signaling
1101,Nmu,Nmur1,nan,Secreted Signaling
1102,Pth2,Pth2r,nan,Secreted Signaling
1103,Cx3cl1,Cx3cr1,nan,Secreted Signaling
1104,Copa,Mtnr1b,nan,Secreted Signaling
1105,Ccl20,Cxcr3,nan,Secreted Signaling
1106,Ccl19,Cxcr3,nan,Secreted Signaling
1107,Prlh,Prlhr,nan,Secreted Signaling
1108,Ddc,Htr6,nan,Secreted Signaling
1109,Tnfsf10,Ripk1,nan,Secreted Signaling
1110,Insl3,Rxfp2,nan,Secreted Signaling
1111,Insl3,Rxfp1,nan,Secreted Signaling
1112,Ccl11,Ccr3,nan,Secreted Signaling
1113,Ccl11,Ackr4,nan,Secreted Signaling
1114,Ccl2,Ccr3,nan,Secreted Signaling
1115,Ccl28,Ccr3,nan,Secreted Signaling
1116,Ccl17,Ccr4,nan,Secreted Signaling
1117,Ccl20,Ccr6,nan,Secreted Signaling
1118,Efna3,Epha5,nan,Cell-Cell Contact
1119,Efna3,Epha4,nan,Cell-Cell Contact
1120,Efna3,Epha7,nan,Cell-Cell Contact
1121,Efna4,Epha5,nan,Secreted Signaling
1122,Efna4,Epha4,nan,Secreted Signaling
1123,Efna4,Epha7,nan,Secreted Signaling
1124,Efnb2,Ephb3,nan,Cell-Cell Contact
1125,Efnb2,Ephb4,nan,Cell-Cell Contact
1126,Efnb2,Ephb1,nan,Cell-Cell Contact
1127,Efnb2,Epha4,nan,Cell-Cell Contact
1128,Efna5,Epha5,nan,Cell-Cell Contact
1129,Efna5,Epha4,nan,Cell-Cell Contact
1130,Efna5,Epha7,nan,Cell-Cell Contact
1131,Col4a4,Itgb1_Itga10,nan,Secreted Signaling
1132,Col4a4,Itgb1_Itga11,nan,Secreted Signaling
1133,Col4a4,Itgb1_Itga1,nan,Secreted Signaling
1134,Col4a4,Itgb1_Itga2,nan,Secreted Signaling
1135,Copa,P2ry6,nan,Secreted Signaling
1136,Copa,Sort1,nan,Secreted Signaling
1137,Ephb3,Efnb1,nan,Cell-Cell Contact
1138,Ephb3,Efnb3,nan,Cell-Cell Contact
1139,Ephb4,Efnb1,nan,Cell-Cell Contact
1140,Ephb4,Efnb3,nan,Cell-Cell Contact
1141,Ephb1,Efnb1,nan,Cell-Cell Contact
1142,Ephb1,Efnb3,nan,Cell-Cell Contact
1143,Epha4,Efnb1,nan,Cell-Cell Contact
1144,Epha4,Efnb3,nan,Cell-Cell Contact
1145,Ucn,Crhr2,nan,Secreted Signaling
1146,Inhbc,Acvr2b,nan,Secreted Signaling
1147,Cdh6,Cdh6,nan,Cell-Cell Contact
1148,Wnt3a,Lrp1,nan,Secreted Signaling
1149,Wnt4,Smo,nan,Secreted Signaling
1150,Nrg3,Erbb4,nan,Secreted Signaling
1151,Jam2,Jam3,nan,Cell-Cell Contact
1152,Jam2,Itgb1_Itga4,nan,Cell-Cell Contact
1153,Inhbe,Acvr2b,nan,Secreted Signaling
1154,Prok1,Prokr2,nan,Secreted Signaling
1155,Prok1,Prokr1,nan,Secreted Signaling
1156,Tgfb2,Tgfbr3,nan,Secreted Signaling
1157,Tgfb2,Tgfbr1_Tgfbr2,nan,Secreted Signaling
1158,Tgfb2,Tgfbr2_Acvr1,nan,Secreted Signaling
1159,Fam3c,Cxadr,nan,Secreted Signaling
1160,Sirpa,Cd47,nan,Cell-Cell Contact
1161,Jag1,Notch2,nan,Cell-Cell Contact
1162,Jag1,Notch4,nan,Cell-Cell Contact
1163,Jag1,Notch3,nan,Cell-Cell Contact
1164,Reln,Vldlr,nan,Secreted Signaling
1165,Reln,Lrp8,nan,Secreted Signaling
1166,Lcn2,Slc22a17,nan,Secreted Signaling
1167,Dlk1,Notch2,nan,Cell-Cell Contact
1168,Dlk1,Notch4,nan,Cell-Cell Contact
1169,Dlk1,Notch3,nan,Cell-Cell Contact
1170,Qrfp,Qrfpr,nan,Secreted Signaling
1171,Pdgfd,Pdgfra_Pdgfrb,nan,Secreted Signaling
1172,Shh,Ptch2_Boc,nan,Secreted Signaling
1173,Shh,Ptch2_Cdon,nan,Secreted Signaling
1174,Shh,Ptch2_Gas1,nan,Secreted Signaling
1175,Ihh,Ptch1_Boc,nan,Secreted Signaling
1176,Shh,Ptch1_Boc,nan,Secreted Signaling
1177,Ihh,Ptch1_Cdon,nan,Secreted Signaling
1178,Shh,Ptch1_Cdon,nan,Secreted Signaling
1179,Ihh,Ptch1_Gas1,nan,Secreted Signaling
1180,Shh,Ptch1_Gas1,nan,Secreted Signaling
1181,Plxna1_Kdr,Sema6d,nan,Cell-Cell Contact
1182,Plxna1_Trem2_Tyrobp,Sema6d,nan,Cell-Cell Contact
1183,Sema3a,Nrp1_Plxna1,nan,Secreted Signaling
1184,Sema3a,Nrp1_Plxna2,nan,Secreted Signaling
1185,Nrp1_Plxna2,Sema6a,nan,Cell-Cell Contact
1186,Sema3a,Nrp1_Plxna3,nan,Secreted Signaling
1187,Sema3a,Nrp1_Plxna4,nan,Secreted Signaling
1188,Akr1c18,Ptgdr,nan,Secreted Signaling
1189,Akr1c18,Ptgdr2,nan,Secreted Signaling
1190,Col4a3,Itgb1_Itga10,nan,Secreted Signaling
1191,Col4a3,Itgb1_Itga11,nan,Secreted Signaling
1192,Col4a3,Itgb1_Itga1,nan,Secreted Signaling
1193,Col4a3,Itgb1_Itga2,nan,Secreted Signaling
1194,Tnfsf13b,Tnfrsf17,nan,Secreted Signaling
1195,Col7a1,Itgb1_Itga10,nan,Secreted Signaling
1196,Col7a1,Itgb1_Itga11,nan,Secreted Signaling
1197,Col7a1,Itgb1_Itga1,nan,Secreted Signaling
1198,Col7a1,Itgb1_Itga2,nan,Secreted Signaling
1199,Dsg1a,Dsc2,nan,Cell-Cell Contact
1200,Dsg1a,Dsc1,nan,Cell-Cell Contact
1201,Dsg1a,Dsc3,nan,Cell-Cell Contact
1202,Dsc2,Dsg2,nan,Cell-Cell Contact
1203,Ghrl,Ghrhr,nan,Secreted Signaling
1204,Angpt1,Tek,nan,Secreted Signaling
1205,Angpt4,Tek,nan,Secreted Signaling
1206,Plaur,Itgb1_Itga4,nan,Secreted Signaling
1207,Plaur,Itgav_Itgb3,nan,Secreted Signaling
1208,Pth2,Pth1r,nan,Secreted Signaling
1209,Col10a1,Itgb1_Itga10,nan,Secreted Signaling
1210,Col10a1,Itgb1_Itga11,nan,Secreted Signaling
1211,Col10a1,Itgb1_Itga1,nan,Secreted Signaling
1212,Col10a1,Itgb1_Itga2,nan,Secreted Signaling
1213,Notch2,Cntn1,nan,Cell-Cell Contact
1214,Il24,Notch2,nan,Secreted Signaling
1215,Notch2,Dll4,nan,Cell-Cell Contact
1216,Notch2,Dll3,nan,Cell-Cell Contact
1217,Notch2,Jag2,nan,Cell-Cell Contact
1218,Col14a1,Itgb1_Itga10,nan,Secreted Signaling
1219,Col14a1,Itgb1_Itga11,nan,Secreted Signaling
1220,Col14a1,Itgb1_Itga1,nan,Secreted Signaling
1221,Col14a1,Itgb1_Itga2,nan,Secreted Signaling
1222,Gas6,Tyro3,nan,Secreted Signaling
1223,Col16a1,Itgb1_Itga10,nan,Secreted Signaling
1224,Col16a1,Itgb1_Itga11,nan,Secreted Signaling
1225,Col16a1,Itgb1_Itga1,nan,Secreted Signaling
1226,Col16a1,Itgb1_Itga2,nan,Secreted Signaling
1227,Erfe,Lrp1,nan,Secreted Signaling
1228,Dsc1,Dsg2,nan,Cell-Cell Contact
1229,Cd47,Sirpb1a_Tyrobp,nan,Cell-Cell Contact
1230,Gas6,Mertk,nan,Secreted Signaling
1231,Il16,Grin2a,nan,Secreted Signaling
1232,Il24,Esr2,nan,Secreted Signaling
1233,Il16,Grin2b,nan,Secreted Signaling
1234,Ucn3,Crhr2,nan,Secreted Signaling
1235,Ucn2,Crhr2,nan,Secreted Signaling
1236,Ptprs,Ntrk3,nan,Cell-Cell Contact
1237,Sema5a,Plxnb3,nan,Cell-Cell Contact
1238,Ddc,Htr4,nan,Secreted Signaling
1239,Il16,Grin2c,nan,Secreted Signaling
1240,Col4a6,Itgb1_Itga10,nan,Secreted Signaling
1241,Col4a6,Itgb1_Itga11,nan,Secreted Signaling
1242,Col4a6,Itgb1_Itga1,nan,Secreted Signaling
1243,Col4a6,Itgb1_Itga2,nan,Secreted Signaling
1244,Col9a3,Itgb1_Itga10,nan,Secreted Signaling
1245,Col9a3,Itgb1_Itga11,nan,Secreted Signaling
1246,Col9a3,Itgb1_Itga1,nan,Secreted Signaling
1247,Col9a3,Itgb1_Itga2,nan,Secreted Signaling
1248,Col9a2,Itgb1_Itga10,nan,Secreted Signaling
1249,Col9a2,Itgb1_Itga11,nan,Secreted Signaling
1250,Col9a2,Itgb1_Itga1,nan,Secreted Signaling
1251,Col9a2,Itgb1_Itga2,nan,Secreted Signaling
1252,Dsg2,Dsc3,nan,Cell-Cell Contact
1253,Icam4,Itgb2_Itgal,nan,Secreted Signaling
1254,Col19a1,Itgb1_Itga10,nan,Secreted Signaling
1255,Col19a1,Itgb1_Itga11,nan,Secreted Signaling
1256,Col19a1,Itgb1_Itga1,nan,Secreted Signaling
1257,Col19a1,Itgb1_Itga2,nan,Secreted Signaling
1258,Fam3c,Pdcd1,nan,Secreted Signaling
1259,Pdcd1lg2,Pdcd1,nan,Secreted Signaling
1260,Pdcd1,Cd274,nan,Cell-Cell Contact
1261,Nectin1,Cadm3,nan,Cell-Cell Contact
1262,Nectin4,Nectin1,nan,Secreted Signaling
1263,Nectin1,Nectin3,nan,Cell-Cell Contact
1264,Nrg4,Erbb4,nan,Secreted Signaling
1265,Hbegf,Erbb4,nan,Secreted Signaling
1266,Kiss1,Kiss1r,nan,Secreted Signaling
1267,Enho,Gpr19,nan,Secreted Signaling
1268,Cd226,Nectin2,nan,Cell-Cell Contact
1269,Adipoq,Prokr2,nan,Secreted Signaling
1270,Adipoq,Cd200r1,nan,Secreted Signaling
1271,Adipoq,Gpr152,nan,Secreted Signaling
1272,Ccl17,Ackr1,nan,Secreted Signaling
1273,Ntn4,Ntrk2,nan,Secreted Signaling
1274,Lama3,Itgb1_Itga3,nan,Secreted Signaling
1275,Col24a1,Itgb1_Itga10,nan,Secreted Signaling
1276,Col24a1,Itgb1_Itga11,nan,Secreted Signaling
1277,Col24a1,Itgb1_Itga1,nan,Secreted Signaling
1278,Col24a1,Itgb1_Itga2,nan,Secreted Signaling
1279,Rspo4,Lgr4,nan,Secreted Signaling
1280,Rspo4,Lgr6,nan,Secreted Signaling
1281,Rspo1,Lgr4,nan,Secreted Signaling
1282,Rspo1,Lgr6,nan,Secreted Signaling
1283,Col28a1,Itgb1_Itga10,nan,Secreted Signaling
1284,Col28a1,Itgb1_Itga11,nan,Secreted Signaling
1285,Col28a1,Itgb1_Itga1,nan,Secreted Signaling
1286,Col28a1,Itgb1_Itga2,nan,Secreted Signaling
1287,Tigit,Nectin2,nan,Cell-Cell Contact
1288,Tigit,Nectin3,nan,Cell-Cell Contact
1289,Nms,Nmur2,nan,Secreted Signaling
1290,Nms,Nmur1,nan,Secreted Signaling
1291,Treml2,Cd276,nan,Cell-Cell Contact
1292,Artn,Ret_Gfra1,nan,Secreted Signaling
1293,Artn,Ret_Gfra3,nan,Secreted Signaling
1294,Col13a1,Itgb1_Itga10,nan,Cell-Cell Contact
1295,Col13a1,Itgb1_Itga11,nan,Cell-Cell Contact
1296,Col13a1,Itgb1_Itga1,nan,Cell-Cell Contact
1297,Col13a1,Itgb1_Itga2,nan,Cell-Cell Contact
1298,Lair1,Lilr4b,nan,Cell-Cell Contact
1299,Cspg4,Itgb1_Itga3,nan,Cell-Cell Contact
1300,Igfl3,Igflr1,nan,Secreted Signaling
1301,Cxcl17,Gpr35,nan,Secreted Signaling
1302,Gdf15,Gfral,nan,Secreted Signaling
1303,Rspo2,Lgr4,nan,Secreted Signaling
1304,Rspo2,Lgr6,nan,Secreted Signaling
1305,Ntn4,Unc5d,nan,Secreted Signaling
1306,Uts2b,Uts2r,nan,Secreted Signaling
1307,Adm2,Calcrl_Ramp2,nan,Secreted Signaling
1308,Adm2,Ramp3_Calcrl_Gper1,nan,Secreted Signaling
1309,Btla,Tnfrsf14,nan,Cell-Cell Contact
1310,Ifne,Adgrv1,nan,Secreted Signaling
1311,Ifne,Ifnar1_Ifnar2,nan,Secreted Signaling
1312,Col27a1,Itgb1_Itga10,nan,Secreted Signaling
1313,Col27a1,Itgb1_Itga11,nan,Secreted Signaling
1314,Col27a1,Itgb1_Itga1,nan,Secreted Signaling
1315,Col27a1,Itgb1_Itga2,nan,Secreted Signaling
1316,Fam3c,Adgrg5,nan,Secreted Signaling
1317,Ifnl2,Il10rb_Ifnlr1,nan,Secreted Signaling
1318,Ntn4,Unc5b,nan,Secreted Signaling
1319,Cadm3,Cadm4,nan,Cell-Cell Contact
1320,Cadm3,Cadm1,nan,Cell-Cell Contact
1321,Cadm3,Nectin3,nan,Cell-Cell Contact
1322,Prok2,Prokr2,nan,Secreted Signaling
1323,Col22a1,Itgb1_Itga10,nan,Secreted Signaling
1324,Col22a1,Itgb1_Itga11,nan,Secreted Signaling
1325,Col22a1,Itgb1_Itga1,nan,Secreted Signaling
1326,Col22a1,Itgb1_Itga2,nan,Secreted Signaling
1327,Prok2,Prokr1,nan,Secreted Signaling
1328,Rln3,Rxfp4,nan,Secreted Signaling
1329,Insl5,Rxfp4,nan,Secreted Signaling
1330,Rln3,Rxfp2,nan,Secreted Signaling
1331,Rln3,Rxfp1,nan,Secreted Signaling
1332,Rln3,Rxfp3,nan,Secreted Signaling
1333,Nectin2,Nectin3,nan,Cell-Cell Contact
1334,Clcf1,Esr2,nan,Secreted Signaling
1335,Aldh1a1,Rorb,nan,Secreted Signaling
1336,Aldh1a2,Rorb,nan,Secreted Signaling
1337,Aldh1a3,Rorb,nan,Secreted Signaling
1338,Leap2,Ghsr,nan,Secreted Signaling
1339,Ghrl,Ghsr,nan,Secreted Signaling
1340,Tslp,Il7r_Crlf2,nan,Secreted Signaling
1341,Col26a1,Itgb1_Itga10,nan,Secreted Signaling
1342,Col26a1,Itgb1_Itga11,nan,Secreted Signaling
1343,Col26a1,Itgb1_Itga1,nan,Secreted Signaling
1344,Col26a1,Itgb1_Itga2,nan,Secreted Signaling
1345,Esam,Esam,nan,Cell-Cell Contact
1346,Nell2,Robo3,nan,Secreted Signaling
1347,Scgb3a1,Marco,nan,Secreted Signaling
1348,Scgb3a1,Notch3,nan,Secreted Signaling
1349,Tnfsf13b,Tnfrsf13c,nan,Secreted Signaling
1350,Notch4,Dll4,nan,Cell-Cell Contact
1351,Notch4,Dll3,nan,Cell-Cell Contact
1352,Notch4,Jag2,nan,Cell-Cell Contact
1353,Col12a1,Itgb1_Itga10,nan,Secreted Signaling
1354,Col12a1,Itgb1_Itga11,nan,Secreted Signaling
1355,Col12a1,Itgb1_Itga1,nan,Secreted Signaling
1356,Col12a1,Itgb1_Itga2,nan,Secreted Signaling
1357,Ccl19,Ackr4,nan,Secreted Signaling
1358,Nrtn,Ret_Gfra2,nan,Secreted Signaling
1359,Rarres2,Cmklr1,nan,Secreted Signaling
1360,Omd,Itgav_Itgb3,nan,Secreted Signaling
1361,Jam3,Jam3,nan,Cell-Cell Contact
1362,Jam3,Itgb2_Itgam,nan,Secreted Signaling
1363,Rspo3,Lgr4,nan,Secreted Signaling
1364,Rspo3,Lgr6,nan,Secreted Signaling
1365,Cadm1,Cadm1,nan,Cell-Cell Contact
1366,Cadm1,Nectin3,nan,Cell-Cell Contact
1367,Ghrl,Ace2,nan,Secreted Signaling
1368,Npvf,Npffr1,nan,Secreted Signaling
1369,Sema4a,Plxnd1,nan,Cell-Cell Contact
1370,Crlf2,Il7r_Crlf2,nan,Secreted Signaling
1371,Dll4,Notch3,nan,Cell-Cell Contact
1372,Insl5,Rxfp3,nan,Secreted Signaling
1373,Dll3,Notch3,nan,Cell-Cell Contact
1374,Ifnk,Ifnar1_Ifnar2,nan,Secreted Signaling
1375,Col20a1,Itgb1_Itga10,nan,Secreted Signaling
1376,Col20a1,Itgb1_Itga11,nan,Secreted Signaling
1377,Col20a1,Itgb1_Itga1,nan,Secreted Signaling
1378,Col20a1,Itgb1_Itga2,nan,Secreted Signaling
1379,Cdh7,Cdh7,nan,Cell-Cell Contact
1380,Notch3,Jag2,nan,Cell-Cell Contact
1381,Tnfsf18,Tnfrsf18,nan,Secreted Signaling
1382,F11r,Itgb2_Itgal,nan,Cell-Cell Contact
1383,Aldh1a1,Rara_Crabp2,nan,Secreted Signaling
1384,Aldh1a2,Rara_Crabp2,nan,Secreted Signaling
1385,Aldh1a3,Rara_Crabp2,nan,Secreted Signaling
1386,Aldh1a1,Rara_Rxra_Crabp2,nan,Secreted Signaling
1387,Aldh1a2,Rara_Rxra_Crabp2,nan,Secreted Signaling
1388,Aldh1a3,Rara_Rxra_Crabp2,nan,Secreted Signaling
1389,Aldh1a1,Rarb_Crabp2,nan,Secreted Signaling
1390,Aldh1a2,Rarb_Crabp2,nan,Secreted Signaling
1391,Aldh1a3,Rarb_Crabp2,nan,Secreted Signaling
1392,Aldh1a1,Rarb_Rxrb_Crabp2,nan,Secreted Signaling
1393,Aldh1a2,Rarb_Rxrb_Crabp2,nan,Secreted Signaling
1394,Aldh1a3,Rarb_Rxrb_Crabp2,nan,Secreted Signaling
1395,Aldh1a1,Rarg_Crabp2,nan,Secreted Signaling
1396,Aldh1a2,Rarg_Crabp2,nan,Secreted Signaling
1397,Aldh1a3,Rarg_Crabp2,nan,Secreted Signaling
1398,Aldh1a1,Rarg_Rxrg_Crabp2,nan,Secreted Signaling
1399,Aldh1a2,Rarg_Rxrg_Crabp2,nan,Secreted Signaling
1400,Aldh1a3,Rarg_Rxrg_Crabp2,nan,Secreted Signaling
1401,Aldh1a1,Rxra_Crabp2,nan,Secreted Signaling
1402,Aldh1a2,Rxra_Crabp2,nan,Secreted Signaling
1403,Aldh1a3,Rxra_Crabp2,nan,Secreted Signaling
1404,Aldh1a1,Rxrb_Crabp2,nan,Secreted Signaling
1405,Aldh1a2,Rxrb_Crabp2,nan,Secreted Signaling
1406,Aldh1a3,Rxrb_Crabp2,nan,Secreted Signaling
1407,Aldh1a1,Rxrg_Crabp2,nan,Secreted Signaling
1408,Aldh1a2,Rxrg_Crabp2,nan,Secreted Signaling
1409,Aldh1a3,Rxrg_Crabp2,nan,Secreted Signaling
