,0,1,2,3
1004,NPPB,NPR3,nan,Secreted Signaling
1005,NPPB,NPR2,nan,Secreted Signaling
1006,NPPB,DPP4,nan,Secreted Signaling
1007,NPPC,NPR3,nan,Secreted Signaling
1008,OSTN,NPR3,nan,Secreted Signaling
1009,HLA-G,LILRB2,nan,Cell-Cell Contact
1010,LILRB1,HLA-G,nan,Secreted Signaling
1011,LGALS3,MERTK,nan,Secreted Signaling
1012,IGFBP3,TMEM219,nan,Secreted Signaling
1013,PGF,FLT1,nan,Secreted Signaling
1014,VEGFB,FLT1,nan,Secreted Signaling
1015,BMP7,SLAMF1,nan,Secreted Signaling
1016,BMP7,PTPRK,nan,Secreted Signaling
1017,ADCYAP1,DPP4,nan,Secreted Signaling
1018,ADCYAP1,VIPR1,nan,Secreted Signaling
1019,ADCYAP1,ADCYAP1R1,nan,Secreted Signaling
1020,ADCYAP1,VIPR2,nan,Secreted Signaling
1021,ADCYAP1,SCTR,nan,Secreted Signaling
1022,CDH2,CDH2,nan,Cell-Cell Contact
1023,KITLG,EPOR,nan,Secreted Signaling
1024,VCAM1,ITGB1_ITGA4,nan,Cell-Cell Contact
1025,VCAM1,ITGB7_ITGA4,nan,Cell-Cell Contact
1026,VCAM1,ITGB1_ITGA9,nan,Cell-Cell Contact
1027,VCAM1,ITGB2_ITGAD,nan,Cell-Cell Contact
1028,GRN,TNFRSF1A,nan,Secreted Signaling
1029,FASLG,TNFRSF1A,nan,Secreted Signaling
1030,CXCL2,CXCR1,nan,Secreted Signaling
1031,CXCL2,CXCR2,nan,Secreted Signaling
1032,CXCL2,DPP4,nan,Secreted Signaling
1033,CXCL3,CXCR1,nan,Secreted Signaling
1034,CXCL3,CXCR2,nan,Secreted Signaling
1035,GRN,TNFRSF1B,nan,Secreted Signaling
1036,TAC1,TACR2,nan,Secreted Signaling
1037,TAC1,TACR1,nan,Secreted Signaling
1038,PMCH,MCHR2,nan,Secreted Signaling
1039,PMCH,MCHR1,nan,Secreted Signaling
1040,TRH,TRHR,nan,Secreted Signaling
1041,NPPC,NPR2,nan,Secreted Signaling
1042,NTF3,NTRK3,nan,Secreted Signaling
1043,NTF3,NTRK2,nan,Secreted Signaling
1044,EDN2,EDNRA,nan,Secreted Signaling
1045,EFNA1,EPHA1,nan,Secreted Signaling
1046,EFNA1,EPHA2,nan,Secreted Signaling
1047,EFNA1,EPHA3,nan,Secreted Signaling
1048,EFNA1,EPHA8,nan,Secreted Signaling
1049,EFNA1,EPHA5,nan,Secreted Signaling
1050,EFNA1,EPHA4,nan,Secreted Signaling
1051,EFNA1,EPHA7,nan,Secreted Signaling
1052,COL9A1,ITGB1_ITGA10,nan,Secreted Signaling
1053,COL9A1,ITGB1_ITGA11,nan,Secreted Signaling
1054,COL9A1,ITGB1_ITGA1,nan,Secreted Signaling
1055,COL9A1,ITGB1_ITGA2,nan,Secreted Signaling
1056,COL5A1,ITGB1_ITGA10,nan,Secreted Signaling
1057,COL5A1,ITGB1_ITGA11,nan,Secreted Signaling
1058,COL5A1,ITGB1_ITGA1,nan,Secreted Signaling
1059,COL5A1,ITGB1_ITGA2,nan,Secreted Signaling
1060,PTN,PTPRS,nan,Secreted Signaling
1061,PTN,ALK,nan,Secreted Signaling
1062,FAM19A4,FPR1,nan,Secreted Signaling
1063,EPHA1,EFNA3,nan,Cell-Cell Contact
1064,EFNA4,EPHA1,nan,Secreted Signaling
1065,EPHA1,EFNA5,nan,Cell-Cell Contact
1066,DDC,DRD1,nan,Secreted Signaling
1067,GHRL,TBXA2R,nan,Secreted Signaling
1068,TBXAS1,TBXA2R,nan,Secreted Signaling
1069,MDK,LRP1,nan,Secreted Signaling
1070,MDK,SORL1,nan,Secreted Signaling
1071,MDK,ALK,nan,Secreted Signaling
1072,FGF7,FGFR2,nan,Secreted Signaling
1073,FGF7,FGFR3,nan,Secreted Signaling
1074,FGFR3,FGFR2,nan,Secreted Signaling
1075,FGF9,FGFR2,nan,Secreted Signaling
1076,FGFR2,EPHA4,nan,Secreted Signaling
1077,FGF8,FGFR2,nan,Secreted Signaling
1078,FGFR2,CD83,nan,Secreted Signaling
1079,NECTIN1,FGFR2,nan,Secreted Signaling
1080,FGFR2,PTPRR,nan,Secreted Signaling
1081,FGF23,FGFR2,nan,Secreted Signaling
1082,FGF22,FGFR2,nan,Secreted Signaling
1083,FGFR2,XPR1,nan,Secreted Signaling
1084,CD72,SEMA4D,nan,Cell-Cell Contact
1085,BTC,ERBB3,nan,Secreted Signaling
1086,NRG1,ERBB3,nan,Secreted Signaling
1087,DDC,DRD4,nan,Secreted Signaling
1088,DDC,DRD5,nan,Secreted Signaling
1089,CDH3,CDH3,nan,Cell-Cell Contact
1090,CCL1,CCR8,nan,Secreted Signaling
1091,FGF9,FGFR3,nan,Secreted Signaling
1092,FGFR3,EPHA4,nan,Secreted Signaling
1093,FGF8,FGFR3,nan,Secreted Signaling
1094,NECTIN1,FGFR3,nan,Secreted Signaling
1095,FGF23,FGFR3,nan,Secreted Signaling
1096,FGF20,FGFR3,nan,Secreted Signaling
1097,CGA_LHB,LHCGR,nan,Secreted Signaling
1098,FAM3C,GLRA2,nan,Secreted Signaling
1099,TNFSF4,TNFRSF4,nan,Cell-Cell Contact
1100,BDNF,NTRK2,nan,Secreted Signaling
1101,BDNF,GPR152,nan,Secreted Signaling
1102,BDNF,SORT1,nan,Secreted Signaling
1103,BDNF,F11R,nan,Secreted Signaling
1104,TNC,ITGB1_ITGA4,nan,Secreted Signaling
1105,TNC,ITGB1_ITGA8,nan,Secreted Signaling
1106,TNC,ITGB1_ITGA9,nan,Secreted Signaling
1107,TNC,ITGAV_ITGB3,nan,Secreted Signaling
1108,TNC,ITGAV_ITGB6,nan,Secreted Signaling
1109,CXCL5,CXCR1,nan,Secreted Signaling
1110,CXCL6,CXCR1,nan,Secreted Signaling
1111,CXCL5,CXCR2,nan,Secreted Signaling
1112,CXCL6,CXCR2,nan,Secreted Signaling
1113,COL8A2,ITGB1_ITGA10,nan,Secreted Signaling
1114,COL8A2,ITGB1_ITGA11,nan,Secreted Signaling
1115,COL8A2,ITGB1_ITGA1,nan,Secreted Signaling
1116,COL8A2,ITGB1_ITGA2,nan,Secreted Signaling
1117,MT-RNR2,FPR3,nan,Secreted Signaling
1118,FPR3,HEBP1,nan,Cell-Cell Contact
1119,CAMP,FPR2,nan,Secreted Signaling
1120,CCL23,FPR2,nan,Secreted Signaling
1121,FAM19A5,FPR2,nan,Secreted Signaling
1122,MT-RNR2,FPR2,nan,Secreted Signaling
1123,GUCA2A,GUCY2C,nan,Secreted Signaling
1124,GUCA2B,GUCY2C,nan,Secreted Signaling
1125,CXCL12,ACKR3,nan,Secreted Signaling
1126,FASLG,FAS,nan,Secreted Signaling
1127,COL5A3,ITGB1_ITGA10,nan,Secreted Signaling
1128,COL5A3,ITGB1_ITGA11,nan,Secreted Signaling
1129,COL5A3,ITGB1_ITGA1,nan,Secreted Signaling
1130,COL5A3,ITGB1_ITGA2,nan,Secreted Signaling
1131,CD40LG,CD40,nan,Secreted Signaling
1132,INSL3,CD40,nan,Secreted Signaling
1133,TNFSF13B,CD40,nan,Secreted Signaling
1134,CD70,CD27,nan,Secreted Signaling
1135,MST1,MST1R,nan,Secreted Signaling
1136,INHBC,ACVR2A,nan,Secreted Signaling
1137,INHBE,ACVR2A,nan,Secreted Signaling
1138,CXCL12,DPP4,nan,Secreted Signaling
1139,CCL11,DPP4,nan,Secreted Signaling
1140,CXCL9,DPP4,nan,Secreted Signaling
1141,GDF1,HTR4,nan,Secreted Signaling
1142,COL8A1,ITGB1_ITGA10,nan,Secreted Signaling
1143,COL8A1,ITGB1_ITGA11,nan,Secreted Signaling
1144,COL8A1,ITGB1_ITGA1,nan,Secreted Signaling
1145,COL8A1,ITGB1_ITGA2,nan,Secreted Signaling
1146,DDC,HTR1D,nan,Secreted Signaling
1147,DDC,HTR1B,nan,Secreted Signaling
1148,DDC,HTR2A,nan,Secreted Signaling
1149,DDC,HTR2C,nan,Secreted Signaling
1150,DDC,HTR1E,nan,Secreted Signaling
1151,GRN,SORT1,nan,Secreted Signaling
1152,GRN,CLEC4M,nan,Secreted Signaling
1153,TNFRSF8,TNFSF8,nan,Cell-Cell Contact
1154,NAMPT,ADORA2A,nan,Secreted Signaling
1155,ADORA2A,ENTPD1,nan,Cell-Cell Contact
1156,ADORA2B,ENTPD1,nan,Cell-Cell Contact
1157,EPHA2,EFNA3,nan,Cell-Cell Contact
1158,EFNA4,EPHA2,nan,Secreted Signaling
1159,EPHA2,EFNA5,nan,Cell-Cell Contact
1160,EPHA3,EFNA3,nan,Cell-Cell Contact
1161,EFNA4,EPHA3,nan,Secreted Signaling
1162,EPHA3,EFNA5,nan,Cell-Cell Contact
1163,EPHA8,EFNA3,nan,Cell-Cell Contact
1164,EFNA4,EPHA8,nan,Secreted Signaling
1165,EPHA8,EFNA5,nan,Cell-Cell Contact
1166,EPHB2,EFNB2,nan,Cell-Cell Contact
1167,EPHB2,EFNA5,nan,Cell-Cell Contact
1168,EPHB2,EFNB1,nan,Cell-Cell Contact
1169,EPHB2,EFNB3,nan,Cell-Cell Contact
1170,TAC3,TACR3,nan,Secreted Signaling
1171,COL4A5,ITGB1_ITGA10,nan,Secreted Signaling
1172,COL4A5,ITGB1_ITGA11,nan,Secreted Signaling
1173,COL4A5,ITGB1_ITGA1,nan,Secreted Signaling
1174,COL4A5,ITGB1_ITGA2,nan,Secreted Signaling
1175,CD40LG,ITGA2B_ITGB3,nan,Secreted Signaling
1176,CD40LG,ITGB1_ITGA5,nan,Secreted Signaling
1177,CD6,ALCAM,nan,Cell-Cell Contact
1178,HLA-F,KIR3DL1,nan,Cell-Cell Contact
1179,HLA-F,KIR3DL2,nan,Cell-Cell Contact
1180,HLA-F,KIR3DS1,nan,Cell-Cell Contact
1181,HLA-F,LILRB2,nan,Cell-Cell Contact
1182,HLA-F,LILRB1,nan,Cell-Cell Contact
1183,GAS6,AXL,nan,Secreted Signaling
1184,ADORA1,ENTPD1,nan,Cell-Cell Contact
1185,SST,SSTR1,nan,Secreted Signaling
1186,SST,SSTR2,nan,Secreted Signaling
1187,DDC,HTR1F,nan,Secreted Signaling
1188,NTS,NTSR1,nan,Secreted Signaling
1189,NTS,SORT1,nan,Secreted Signaling
1190,CD52,SIGLEC10,nan,Cell-Cell Contact
1191,SST,SSTR4,nan,Secreted Signaling
1192,CEACAM8,CEACAM6,nan,Cell-Cell Contact
1193,L1CAM,L1CAM,nan,Cell-Cell Contact
1194,L1CAM,ITGA2B_ITGB3,nan,Cell-Cell Contact
1195,L1CAM,ITGB1_ITGA5,nan,Cell-Cell Contact
1196,L1CAM,ITGB1_ITGA9,nan,Cell-Cell Contact
1197,L1CAM,ITGB1_ITGAV,nan,Cell-Cell Contact
1198,L1CAM,ITGAV_ITGB3,nan,Cell-Cell Contact
1199,L1CAM,EZR_L1CAM,nan,Cell-Cell Contact
1200,CCL23,CCR1,nan,Secreted Signaling
1201,CCL18,CCR1,nan,Secreted Signaling
1202,CCL8,CCR1,nan,Secreted Signaling
1203,CCL7,CCR1,nan,Secreted Signaling
1204,CCL14,CCR1,nan,Secreted Signaling
1205,CCL15,CCR1,nan,Secreted Signaling
1206,CCL13,CCR1,nan,Secreted Signaling
1207,CCL26,CCR1,nan,Secreted Signaling
1208,CCL19,CCR7,nan,Secreted Signaling
1209,SST,SSTR3,nan,Secreted Signaling
1210,IFNA8,GPR152,nan,Secreted Signaling
1211,IFNA8,IFNAR1_IFNAR2,nan,Secreted Signaling
1212,ICAM3,CLEC4M,nan,Cell-Cell Contact
1213,ICAM3,CD209,nan,Cell-Cell Contact
1214,ICAM3,ITGB2_ITGAD,nan,Cell-Cell Contact
1215,ICAM3,ITGB2_ITGAL,nan,Cell-Cell Contact
1216,CD70,TNFRSF17,nan,Secreted Signaling
1217,CD70,GPRC5B,nan,Secreted Signaling
1218,CDH5,CDH5,nan,Cell-Cell Contact
1219,CD80,CD274,nan,Cell-Cell Contact
1220,NTF4,NTRK2,nan,Secreted Signaling
1221,BMP8B,PLAUR,nan,Secreted Signaling
1222,DDC,HTR7,nan,Secreted Signaling
1223,ADIPOQ,CNR2,nan,Secreted Signaling
1224,PTGES,PTGER1,nan,Secreted Signaling
1225,PTGES2,PTGER1,nan,Secreted Signaling
1226,PTGES3,PTGER1,nan,Secreted Signaling
1227,UCN,CRHR1,nan,Secreted Signaling
1228,BTC,ERBB4,nan,Secreted Signaling
1229,IL13,IL13RA2,nan,Secreted Signaling
1230,IL13,TMEM219,nan,Secreted Signaling
1231,ADM,MRGPRX2,nan,Secreted Signaling
1232,ADM,RAMP3_CALCRL_GPER1,nan,Secreted Signaling
1233,SST,SSTR5,nan,Secreted Signaling
1234,PTGES,PTGER4,nan,Secreted Signaling
1235,PTGES2,PTGER4,nan,Secreted Signaling
1236,PTGES3,PTGER4,nan,Secreted Signaling
1237,APLN,APLNR,nan,Secreted Signaling
1238,DDC,DRD3,nan,Secreted Signaling
1239,FBN1,ITGB1_ITGA5,nan,Secreted Signaling
1240,VEGFC,FLT4,nan,Secreted Signaling
1241,PDGFC,FLT4,nan,Secreted Signaling
1242,VEGFC,KDR,nan,Secreted Signaling
1243,SLURP1,CHRNA7,nan,Secreted Signaling
1244,FLT3LG,FLT3,nan,Secreted Signaling
1245,CCL11,PPARG,nan,Secreted Signaling
1246,COL15A1,ITGB1_ITGA10,nan,Secreted Signaling
1247,COL15A1,ITGB1_ITGA11,nan,Secreted Signaling
1248,COL15A1,ITGB1_ITGA1,nan,Secreted Signaling
1249,COL15A1,ITGB1_ITGA2,nan,Secreted Signaling
1250,COL18A1,ITGB1_ITGA10,nan,Secreted Signaling
1251,COL18A1,ITGB1_ITGA11,nan,Secreted Signaling
1252,COL18A1,ITGB1_ITGA1,nan,Secreted Signaling
1253,COL18A1,ITGB1_ITGA2,nan,Secreted Signaling
1254,GDNF,RET_GFRA1,nan,Secreted Signaling
1255,CEACAM6,CEACAM6,nan,Cell-Cell Contact
1256,NECTIN1,CD96,nan,Secreted Signaling
1257,THPO,MPL,nan,Secreted Signaling
1258,PNOC,OPRL1,nan,Secreted Signaling
1259,LEP,LEPR,nan,Secreted Signaling
1260,CD200,CD200R1,nan,Cell-Cell Contact
1261,WNT5A,ROR1,nan,Secreted Signaling
1262,WNT5A,ROR2,nan,Secreted Signaling
1263,WNT5A,PTPRK,nan,Secreted Signaling
1264,WNT5A,EPHA7,nan,Secreted Signaling
1265,WNT5A,ANTXR1,nan,Secreted Signaling
1266,TNFSF9,TNFRSF9,nan,Secreted Signaling
1267,TNFSF9,IL13RA2,nan,Secreted Signaling
1268,TNFSF9,ADGRG5,nan,Secreted Signaling
1269,DDC,HTR2B,nan,Secreted Signaling
1270,CCL11,CCR2,nan,Secreted Signaling
1271,CCL8,CCR2,nan,Secreted Signaling
1272,CCL7,CCR2,nan,Secreted Signaling
1273,CCL13,CCR2,nan,Secreted Signaling
1274,CCL26,CCR2,nan,Secreted Signaling
1275,ASIP,MC1R,nan,Secreted Signaling
1276,CXCL5,ACKR1,nan,Secreted Signaling
1277,AKR1B1,PTGFR,nan,Secreted Signaling
1278,CBR1,PTGFR,nan,Secreted Signaling
1279,FAM213B,PTGFR,nan,Secreted Signaling
1280,PTGES,PTGER3,nan,Secreted Signaling
1281,PTGES2,PTGER3,nan,Secreted Signaling
1282,PTGES3,PTGER3,nan,Secreted Signaling
1283,GHRL,PTGER3,nan,Secreted Signaling
1284,PTGES,PTGER2,nan,Secreted Signaling
1285,PTGES2,PTGER2,nan,Secreted Signaling
1286,PTGES3,PTGER2,nan,Secreted Signaling
1287,PTGIS,PTGIR,nan,Secreted Signaling
1288,GHRL,PTGIR,nan,Secreted Signaling
1289,NAMPT,IL13RA2,nan,Secreted Signaling
1290,NAMPT,P2RY6,nan,Secreted Signaling
1291,CXCL9,KIR2DL3,nan,Secreted Signaling
1292,FAM3C,KIR2DL3,nan,Secreted Signaling
1293,FAM19A1,GPR1,nan,Secreted Signaling
1294,RARRES2,GPR1,nan,Secreted Signaling
1295,CCL7,CCR10,nan,Secreted Signaling
1296,CCL28,CCR10,nan,Secreted Signaling
1297,CCL27,CCR10,nan,Secreted Signaling
1298,XCL1,XCR1,nan,Secreted Signaling
1299,XCL2,XCR1,nan,Secreted Signaling
1300,DDC,HTR3A,nan,Secreted Signaling
1301,NOV,NOTCH1,nan,Secreted Signaling
1302,WNT4,NOTCH1,nan,Secreted Signaling
1303,NOTCH1,JAG1,nan,Cell-Cell Contact
1304,NOTCH1,DLK1,nan,Cell-Cell Contact
1305,NOTCH1,CNTN1,nan,Cell-Cell Contact
1306,NOTCH1,DLL4,nan,Cell-Cell Contact
1307,NOTCH1,DLL3,nan,Cell-Cell Contact
1308,NOTCH1,JAG2,nan,Cell-Cell Contact
1309,DDC,HTR5A,nan,Secreted Signaling
1310,XCL1,ADGRV1,nan,Secreted Signaling
1311,CXCL12,CXCR3,nan,Secreted Signaling
1312,CXCL12,CXCR4,nan,Secreted Signaling
1313,NPW,NPBWR1,nan,Secreted Signaling
1314,NPB,NPBWR1,nan,Secreted Signaling
1315,NPW,NPBWR2,nan,Secreted Signaling
1316,NPB,NPBWR2,nan,Secreted Signaling
1317,FAM19A4,LEPR,nan,Secreted Signaling
1318,NMU,NMUR2,nan,Secreted Signaling
1319,NMU,NMUR1,nan,Secreted Signaling
1320,PTH2,PTH2R,nan,Secreted Signaling
1321,CX3CL1,CX3CR1,nan,Secreted Signaling
1322,COPA,MTNR1B,nan,Secreted Signaling
1323,CCL20,CXCR3,nan,Secreted Signaling
1324,CXCL9,CXCR3,nan,Secreted Signaling
1325,CCL19,CXCR3,nan,Secreted Signaling
1326,PRLH,PRLHR,nan,Secreted Signaling
1327,C10orf99,GPR15,nan,Secreted Signaling
1328,DDC,HTR6,nan,Secreted Signaling
1329,TNFSF10,RIPK1,nan,Secreted Signaling
1330,TNFSF10,TNFRSF10D,nan,Secreted Signaling
1331,INSL3,RXFP2,nan,Secreted Signaling
1332,INSL3,RXFP1,nan,Secreted Signaling
1333,CCL11,CCR3,nan,Secreted Signaling
1334,CCL11,ACKR4,nan,Secreted Signaling
1335,CCL8,CCR3,nan,Secreted Signaling
1336,CCL7,CCR3,nan,Secreted Signaling
1337,CCL14,CCR3,nan,Secreted Signaling
1338,CCL15,CCR3,nan,Secreted Signaling
1339,CCL13,CCR3,nan,Secreted Signaling
1340,CCL28,CCR3,nan,Secreted Signaling
1341,CCL26,CCR3,nan,Secreted Signaling
1342,CCL17,CCR4,nan,Secreted Signaling
1343,CCL8,CCR5,nan,Secreted Signaling
1344,CCL7,CCR5,nan,Secreted Signaling
1345,CCL20,CCR6,nan,Secreted Signaling
1346,CCL18,CCR8,nan,Secreted Signaling
1347,EFNA3,EPHA5,nan,Cell-Cell Contact
1348,EFNA3,EPHA4,nan,Cell-Cell Contact
1349,EFNA3,EPHA7,nan,Cell-Cell Contact
1350,EFNA4,EPHA5,nan,Secreted Signaling
1351,EFNA4,EPHA4,nan,Secreted Signaling
1352,EFNA4,EPHA7,nan,Secreted Signaling
1353,EFNB2,EPHB3,nan,Cell-Cell Contact
1354,EFNB2,EPHB4,nan,Cell-Cell Contact
1355,EFNB2,EPHB1,nan,Cell-Cell Contact
1356,EFNB2,EPHA4,nan,Cell-Cell Contact
1357,EFNA5,EPHA5,nan,Cell-Cell Contact
1358,EFNA5,EPHA4,nan,Cell-Cell Contact
1359,EFNA5,EPHA7,nan,Cell-Cell Contact
1360,COL4A4,ITGB1_ITGA10,nan,Secreted Signaling
1361,COL4A4,ITGB1_ITGA11,nan,Secreted Signaling
1362,COL4A4,ITGB1_ITGA1,nan,Secreted Signaling
1363,COL4A4,ITGB1_ITGA2,nan,Secreted Signaling
1364,COPA,P2RY6,nan,Secreted Signaling
1365,COPA,SORT1,nan,Secreted Signaling
1366,EPHB3,EFNB1,nan,Cell-Cell Contact
1367,EPHB3,EFNB3,nan,Cell-Cell Contact
1368,EPHB4,EFNB1,nan,Cell-Cell Contact
1369,EPHB4,EFNB3,nan,Cell-Cell Contact
1370,EPHB1,EFNB1,nan,Cell-Cell Contact
1371,EPHB1,EFNB3,nan,Cell-Cell Contact
1372,EPHA4,EFNB1,nan,Cell-Cell Contact
1373,EPHA4,EFNB3,nan,Cell-Cell Contact
1374,UCN,CRHR2,nan,Secreted Signaling
1375,INHBC,ACVR2B,nan,Secreted Signaling
1376,CDH6,CDH6,nan,Cell-Cell Contact
1377,WNT3A,LRP1,nan,Secreted Signaling
1378,WNT4,SMO,nan,Secreted Signaling
1379,NRG3,ERBB4,nan,Secreted Signaling
1380,JAM2,JAM3,nan,Cell-Cell Contact
1381,JAM2,ITGB1_ITGA4,nan,Cell-Cell Contact
1382,INHBE,ACVR2B,nan,Secreted Signaling
1383,PROK1,PROKR2,nan,Secreted Signaling
1384,PROK1,PROKR1,nan,Secreted Signaling
1385,LILRA4,BST2,nan,Cell-Cell Contact
1386,TGFB2,TGFBR3,nan,Secreted Signaling
1387,TGFB2,TGFBR1_TGFBR2,nan,Secreted Signaling
1388,TGFB2,TGFBR2_ACVR1,nan,Secreted Signaling
1389,FAM3C,CXADR,nan,Secreted Signaling
1390,SIRPA,CD47,nan,Cell-Cell Contact
1391,JAG1,NOTCH2,nan,Cell-Cell Contact
1392,JAG1,NOTCH4,nan,Cell-Cell Contact
1393,JAG1,NOTCH3,nan,Cell-Cell Contact
1394,RELN,VLDLR,nan,Secreted Signaling
1395,RELN,LRP8,nan,Secreted Signaling
1396,CCL8,ACKR1,nan,Secreted Signaling
1397,CCL7,ACKR1,nan,Secreted Signaling
1398,LCN2,SLC22A17,nan,Secreted Signaling
1399,DLK1,NOTCH2,nan,Cell-Cell Contact
1400,DLK1,NOTCH4,nan,Cell-Cell Contact
1401,DLK1,NOTCH3,nan,Cell-Cell Contact
1402,QRFP,QRFPR,nan,Secreted Signaling
1403,PDGFD,PDGFRA_PDGFRB,nan,Secreted Signaling
1404,SHH,PTCH2_BOC,nan,Secreted Signaling
1405,SHH,PTCH2_CDON,nan,Secreted Signaling
1406,SHH,PTCH2_GAS1,nan,Secreted Signaling
1407,IHH,PTCH1_BOC,nan,Secreted Signaling
1408,SHH,PTCH1_BOC,nan,Secreted Signaling
1409,IHH,PTCH1_CDON,nan,Secreted Signaling
1410,SHH,PTCH1_CDON,nan,Secreted Signaling
1411,IHH,PTCH1_GAS1,nan,Secreted Signaling
1412,SHH,PTCH1_GAS1,nan,Secreted Signaling
1413,PLXNA1_KDR,SEMA6D,nan,Cell-Cell Contact
1414,PLXNA1_TREM2_TYROBP,SEMA6D,nan,Cell-Cell Contact
1415,SEMA3A,NRP1_PLXNA1,nan,Secreted Signaling
1416,SEMA3A,NRP1_PLXNA2,nan,Secreted Signaling
1417,NRP1_PLXNA2,SEMA6A,nan,Cell-Cell Contact
1418,SEMA3A,NRP1_PLXNA3,nan,Secreted Signaling
1419,SEMA3A,NRP1_PLXNA4,nan,Secreted Signaling
1420,AKR1C3,PTGDR,nan,Secreted Signaling
1421,AKR1C3,PTGDR2,nan,Secreted Signaling
1422,COL4A3,ITGB1_ITGA10,nan,Secreted Signaling
1423,COL4A3,ITGB1_ITGA11,nan,Secreted Signaling
1424,COL4A3,ITGB1_ITGA1,nan,Secreted Signaling
1425,COL4A3,ITGB1_ITGA2,nan,Secreted Signaling
1426,TNFSF13B,TNFRSF17,nan,Secreted Signaling
1427,NRG1,ERBB4,nan,Secreted Signaling
1428,NRG1,LSR,nan,Secreted Signaling
1429,NRG1,NETO2,nan,Secreted Signaling
1430,NRG1,MS4A4A,nan,Secreted Signaling
1431,NRG1,LGR4,nan,Secreted Signaling
1432,NRG1,ITGB4_ITGA6,nan,Secreted Signaling
1433,COL7A1,ITGB1_ITGA10,nan,Secreted Signaling
1434,COL7A1,ITGB1_ITGA11,nan,Secreted Signaling
1435,COL7A1,ITGB1_ITGA1,nan,Secreted Signaling
1436,COL7A1,ITGB1_ITGA2,nan,Secreted Signaling
1437,DSG1,DSC2,nan,Cell-Cell Contact
1438,DSG1,DSC1,nan,Cell-Cell Contact
1439,DSG1,DSC3,nan,Cell-Cell Contact
1440,DSC2,DSG2,nan,Cell-Cell Contact
1441,GHRL,GHRHR,nan,Secreted Signaling
1442,ANGPT1,TEK,nan,Secreted Signaling
1443,ANGPT4,TEK,nan,Secreted Signaling
1444,FAM19A4,TGFBR3,nan,Secreted Signaling
1445,PLAUR,ITGB1_ITGA4,nan,Secreted Signaling
1446,PLAUR,ITGAV_ITGB3,nan,Secreted Signaling
1447,PTH2,PTH1R,nan,Secreted Signaling
1448,COL10A1,ITGB1_ITGA10,nan,Secreted Signaling
1449,COL10A1,ITGB1_ITGA11,nan,Secreted Signaling
1450,COL10A1,ITGB1_ITGA1,nan,Secreted Signaling
1451,COL10A1,ITGB1_ITGA2,nan,Secreted Signaling
1452,NOTCH2,CNTN1,nan,Cell-Cell Contact
1453,IL24,NOTCH2,nan,Secreted Signaling
1454,NOTCH2,DLL4,nan,Cell-Cell Contact
1455,NOTCH2,DLL3,nan,Cell-Cell Contact
1456,NOTCH2,JAG2,nan,Cell-Cell Contact
1457,COL14A1,ITGB1_ITGA10,nan,Secreted Signaling
1458,COL14A1,ITGB1_ITGA11,nan,Secreted Signaling
1459,COL14A1,ITGB1_ITGA1,nan,Secreted Signaling
1460,COL14A1,ITGB1_ITGA2,nan,Secreted Signaling
1461,GAS6,TYRO3,nan,Secreted Signaling
1462,COL16A1,ITGB1_ITGA10,nan,Secreted Signaling
1463,COL16A1,ITGB1_ITGA11,nan,Secreted Signaling
1464,COL16A1,ITGB1_ITGA1,nan,Secreted Signaling
1465,COL16A1,ITGB1_ITGA2,nan,Secreted Signaling
1466,ERFE,LRP1,nan,Secreted Signaling
1467,DSC1,DSG2,nan,Cell-Cell Contact
1468,CD47,SIRPG,nan,Cell-Cell Contact
1469,CD47,SIRPB1_TYROBP,nan,Cell-Cell Contact
1470,GAS6,MERTK,nan,Secreted Signaling
1471,IL16,GRIN2A,nan,Secreted Signaling
1472,KLRB1,CLEC2D,nan,Cell-Cell Contact
1473,IL24,ESR2,nan,Secreted Signaling
1474,IL16,GRIN2B,nan,Secreted Signaling
1475,UCN3,CRHR2,nan,Secreted Signaling
1476,UCN2,CRHR2,nan,Secreted Signaling
1477,PTPRS,NTRK3,nan,Cell-Cell Contact
1478,MADCAM1,ITGB7_ITGA4,nan,Cell-Cell Contact
1479,SEMA5A,PLXNB3,nan,Cell-Cell Contact
1480,DDC,HTR4,nan,Secreted Signaling
1481,IL16,GRIN2C,nan,Secreted Signaling
1482,COL4A6,ITGB1_ITGA10,nan,Secreted Signaling
1483,COL4A6,ITGB1_ITGA11,nan,Secreted Signaling
1484,COL4A6,ITGB1_ITGA1,nan,Secreted Signaling
1485,COL4A6,ITGB1_ITGA2,nan,Secreted Signaling
1486,COL9A3,ITGB1_ITGA10,nan,Secreted Signaling
1487,COL9A3,ITGB1_ITGA11,nan,Secreted Signaling
1488,COL9A3,ITGB1_ITGA1,nan,Secreted Signaling
1489,COL9A3,ITGB1_ITGA2,nan,Secreted Signaling
1490,COL9A2,ITGB1_ITGA10,nan,Secreted Signaling
1491,COL9A2,ITGB1_ITGA11,nan,Secreted Signaling
1492,COL9A2,ITGB1_ITGA1,nan,Secreted Signaling
1493,COL9A2,ITGB1_ITGA2,nan,Secreted Signaling
1494,DSG2,DSC3,nan,Cell-Cell Contact
1495,ICAM4,ITGB2_ITGAL,nan,Secreted Signaling
1496,COL19A1,ITGB1_ITGA10,nan,Secreted Signaling
1497,COL19A1,ITGB1_ITGA11,nan,Secreted Signaling
1498,COL19A1,ITGB1_ITGA1,nan,Secreted Signaling
