,0,1,2,3
974,ncam1a,fgfr1a,NCAM,Cell-Cell Contact
975,ncam1a,fgfr1bl,NCAM,Cell-Cell Contact
976,ncam1a,fgfr1b,NCAM,Cell-Cell Contact
977,ncam1b,fgfr1a,NCAM,Cell-Cell Contact
978,ncam1b,fgfr1bl,NCAM,Cell-Cell Contact
979,ncam1b,fgfr1b,NCAM,Cell-Cell Contact
980,ncam1a,ncam1a,NCAM,Cell-Cell Contact
981,ncam1a,ncam1b,NCAM,Cell-Cell Contact
982,ncam1b,ncam1a,NCAM,Cell-Cell Contact
983,ncam1b,ncam1b,NCAM,Cell-Cell Contact
984,ncam1a,ncam2,NCAM,Cell-Cell Contact
985,ncam1a,zgc:152904,NCAM,Cell-Cell Contact
986,ncam1b,ncam2,NCAM,Cell-Cell Contact
987,ncam1b,zgc:152904,NCAM,Cell-Cell Contact
988,ncam1a,l1cama,NCAM,Cell-Cell Contact
989,ncam1b,l1cama,NCAM,Cell-Cell Contact
990,ncam2,l1cama,NCAM,Cell-Cell Contact
991,zgc:152904,l1cama,NCAM,Cell-Cell Contact
992,nectin1b,cadm3,NECTIN,Cell-Cell Contact
993,nectin1a,cadm3,NECTIN,Cell-Cell Contact
994,nectin1b,si:ch1073-15f19.2,NECTIN,Cell-Cell Contact
995,nectin1a,si:ch1073-15f19.2,NECTIN,Cell-Cell Contact
996,nectin1b,nectin4a,NECTIN,Cell-Cell Contact
997,nectin1b,nectin4b,NECTIN,Cell-Cell Contact
998,nectin1a,nectin4a,NECTIN,Cell-Cell Contact
999,nectin1a,nectin4b,NECTIN,Cell-Cell Contact
1000,nectin3b,nectin1b,NECTIN,Cell-Cell Contact
1001,nectin3b,nectin1a,NECTIN,Cell-Cell Contact
1002,nectin3b,pvrl2l,NECTIN,Cell-Cell Contact
1003,nectin3b,zgc:113337,NECTIN,Cell-Cell Contact
1004,nectin3b,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1005,nectin3b,zgc:172122,NECTIN,Cell-Cell Contact
1006,nectin3b,sc:d189,NECTIN,Cell-Cell Contact
1007,nectin3b,pvrl2l,NECTIN,Cell-Cell Contact
1008,nectin3b,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1009,nectin3b,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1010,nectin3b,zgc:113337,NECTIN,Cell-Cell Contact
1011,nectin3b,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1012,nectin3b,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1013,nectin3b,zgc:172122,NECTIN,Cell-Cell Contact
1014,nectin3b,sc:d189,NECTIN,Cell-Cell Contact
1015,nectin3b,pvrl2l,NECTIN,Cell-Cell Contact
1016,nectin3b,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1017,nectin3b,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1018,nectin3b,zgc:113337,NECTIN,Cell-Cell Contact
1019,nectin3b,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1020,nectin3b,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1021,nectin3b,zgc:172122,NECTIN,Cell-Cell Contact
1022,nectin3b,sc:d189,NECTIN,Cell-Cell Contact
1023,pvrl2l,cd226,NECTIN,Cell-Cell Contact
1024,zgc:113337,cd226,NECTIN,Cell-Cell Contact
1025,si:ch73-22o12.1,cd226,NECTIN,Cell-Cell Contact
1026,zgc:172122,cd226,NECTIN,Cell-Cell Contact
1027,sc:d189,cd226,NECTIN,Cell-Cell Contact
1028,pvrl2l,pvrl2l,NECTIN,Cell-Cell Contact
1029,pvrl2l,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1030,pvrl2l,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1031,pvrl2l,zgc:113337,NECTIN,Cell-Cell Contact
1032,pvrl2l,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1033,pvrl2l,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1034,pvrl2l,zgc:172122,NECTIN,Cell-Cell Contact
1035,pvrl2l,sc:d189,NECTIN,Cell-Cell Contact
1036,zgc:113337,pvrl2l,NECTIN,Cell-Cell Contact
1037,zgc:113337,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1038,zgc:113337,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1039,zgc:113337,zgc:113337,NECTIN,Cell-Cell Contact
1040,zgc:113337,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1041,zgc:113337,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1042,zgc:113337,zgc:172122,NECTIN,Cell-Cell Contact
1043,zgc:113337,sc:d189,NECTIN,Cell-Cell Contact
1044,si:ch73-22o12.1,pvrl2l,NECTIN,Cell-Cell Contact
1045,si:ch73-22o12.1,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1046,si:ch73-22o12.1,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1047,si:ch73-22o12.1,zgc:113337,NECTIN,Cell-Cell Contact
1048,si:ch73-22o12.1,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1049,si:ch73-22o12.1,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1050,si:ch73-22o12.1,zgc:172122,NECTIN,Cell-Cell Contact
1051,si:ch73-22o12.1,sc:d189,NECTIN,Cell-Cell Contact
1052,zgc:172122,pvrl2l,NECTIN,Cell-Cell Contact
1053,zgc:172122,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1054,zgc:172122,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1055,zgc:172122,zgc:113337,NECTIN,Cell-Cell Contact
1056,zgc:172122,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1057,zgc:172122,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1058,zgc:172122,zgc:172122,NECTIN,Cell-Cell Contact
1059,zgc:172122,sc:d189,NECTIN,Cell-Cell Contact
1060,sc:d189,pvrl2l,NECTIN,Cell-Cell Contact
1061,sc:d189,si:ch211-222f23.6,NECTIN,Cell-Cell Contact
1062,sc:d189,si:ch211-214p13.3,NECTIN,Cell-Cell Contact
1063,sc:d189,zgc:113337,NECTIN,Cell-Cell Contact
1064,sc:d189,si:ch211-141e20.2,NECTIN,Cell-Cell Contact
1065,sc:d189,si:ch73-22o12.1,NECTIN,Cell-Cell Contact
1066,sc:d189,zgc:172122,NECTIN,Cell-Cell Contact
1067,sc:d189,sc:d189,NECTIN,Cell-Cell Contact
1068,nectin1b,nectin3b,NECTIN,Cell-Cell Contact
1069,nectin1a,nectin3b,NECTIN,Cell-Cell Contact
1070,negr1,negr1,NEGR,Cell-Cell Contact
1071,lrrc4cb,vav3b,NGL,Cell-Cell Contact
1072,lrrc4cb,ntng1a,NGL,Cell-Cell Contact
1073,lrrc4ca,vav3b,NGL,Cell-Cell Contact
1074,lrrc4ca,ntng1a,NGL,Cell-Cell Contact
1075,lrrc4.2,ntng2a,NGL,Cell-Cell Contact
1076,lrrc4.2,ntng2b,NGL,Cell-Cell Contact
1077,lrrc4.1,ntng2a,NGL,Cell-Cell Contact
1078,lrrc4.1,ntng2b,NGL,Cell-Cell Contact
1079,lrrc4bb,ptprfb,NGL,Cell-Cell Contact
1080,lrrc4bb,ptprfa,NGL,Cell-Cell Contact
1081,lrrc4ba,ptprfb,NGL,Cell-Cell Contact
1082,lrrc4ba,ptprfa,NGL,Cell-Cell Contact
1083,dla,notch1b,NOTCH,Cell-Cell Contact
1084,dla,notch1a,NOTCH,Cell-Cell Contact
1085,dld,notch1b,NOTCH,Cell-Cell Contact
1086,dld,notch1a,NOTCH,Cell-Cell Contact
1087,dla,notch3,NOTCH,Cell-Cell Contact
1088,dld,notch3,NOTCH,Cell-Cell Contact
1089,jag2b,notch1b,NOTCH,Cell-Cell Contact
1090,jag2b,notch1a,NOTCH,Cell-Cell Contact
1091,jag1b,notch1b,NOTCH,Cell-Cell Contact
1092,jag1b,notch1a,NOTCH,Cell-Cell Contact
1093,dll4,notch1b,NOTCH,Cell-Cell Contact
1094,dll4,notch1a,NOTCH,Cell-Cell Contact
1095,jag1a,notch1b,NOTCH,Cell-Cell Contact
1096,jag1a,notch1a,NOTCH,Cell-Cell Contact
1097,jag2b,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1098,jag2b,notch2,NOTCH,Cell-Cell Contact
1099,jag1b,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1100,jag1b,notch2,NOTCH,Cell-Cell Contact
1101,dll4,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1102,dll4,notch2,NOTCH,Cell-Cell Contact
1103,jag1a,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1104,jag1a,notch2,NOTCH,Cell-Cell Contact
1105,jag2b,notch3,NOTCH,Cell-Cell Contact
1106,jag1b,notch3,NOTCH,Cell-Cell Contact
1107,dll4,notch3,NOTCH,Cell-Cell Contact
1108,jag1a,notch3,NOTCH,Cell-Cell Contact
1109,dla,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1110,dla,notch2,NOTCH,Cell-Cell Contact
1111,dld,si:ch73-281k2.5,NOTCH,Cell-Cell Contact
1112,dld,notch2,NOTCH,Cell-Cell Contact
1113,nrxn1b,nlgn1,NRXN,Cell-Cell Contact
1114,nrxn1b,nlgn2a,NRXN,Cell-Cell Contact
1115,nrxn1b,nlgn3a,NRXN,Cell-Cell Contact
1116,nrxn3a,nlgn1,NRXN,Cell-Cell Contact
1117,nrxn3a,nlgn2a,NRXN,Cell-Cell Contact
1118,nrxn3a,nlgn3a,NRXN,Cell-Cell Contact
1119,oclna,oclna,OCLN,Cell-Cell Contact
1120,oclna,oclnb,OCLN,Cell-Cell Contact
1121,oclnb,oclna,OCLN,Cell-Cell Contact
1122,oclnb,oclnb,OCLN,Cell-Cell Contact
1123,si:dkey-237i9.8,si:dkey-237i9.8,PECAM1,Cell-Cell Contact
1124,si:dkey-237i9.8,pecam1,PECAM1,Cell-Cell Contact
1125,pecam1,si:dkey-237i9.8,PECAM1,Cell-Cell Contact
1126,pecam1,pecam1,PECAM1,Cell-Cell Contact
1127,si:ch1073-391i24.1,si:ch1073-391i24.1,PTPRM,Cell-Cell Contact
1128,pvrl2l,cd226,PVR,Cell-Cell Contact
1129,si:ch211-222f23.6,cd226,PVR,Cell-Cell Contact
1130,si:ch211-214p13.3,cd226,PVR,Cell-Cell Contact
1131,zgc:113337,cd226,PVR,Cell-Cell Contact
1132,si:ch211-141e20.2,cd226,PVR,Cell-Cell Contact
1133,si:ch73-22o12.1,cd226,PVR,Cell-Cell Contact
1134,zgc:172122,cd226,PVR,Cell-Cell Contact
1135,sc:d189,cd226,PVR,Cell-Cell Contact
1136,pvrl2l,pvrl2l,PVR,Cell-Cell Contact
1137,pvrl2l,si:ch211-222f23.6,PVR,Cell-Cell Contact
1138,pvrl2l,si:ch211-214p13.3,PVR,Cell-Cell Contact
1139,pvrl2l,zgc:113337,PVR,Cell-Cell Contact
1140,pvrl2l,si:ch211-141e20.2,PVR,Cell-Cell Contact
1141,pvrl2l,si:ch73-22o12.1,PVR,Cell-Cell Contact
1142,pvrl2l,zgc:172122,PVR,Cell-Cell Contact
1143,pvrl2l,sc:d189,PVR,Cell-Cell Contact
1144,si:ch211-222f23.6,pvrl2l,PVR,Cell-Cell Contact
1145,si:ch211-222f23.6,si:ch211-222f23.6,PVR,Cell-Cell Contact
1146,si:ch211-222f23.6,si:ch211-214p13.3,PVR,Cell-Cell Contact
1147,si:ch211-222f23.6,zgc:113337,PVR,Cell-Cell Contact
1148,si:ch211-222f23.6,si:ch211-141e20.2,PVR,Cell-Cell Contact
1149,si:ch211-222f23.6,si:ch73-22o12.1,PVR,Cell-Cell Contact
1150,si:ch211-222f23.6,zgc:172122,PVR,Cell-Cell Contact
1151,si:ch211-222f23.6,sc:d189,PVR,Cell-Cell Contact
1152,si:ch211-214p13.3,pvrl2l,PVR,Cell-Cell Contact
1153,si:ch211-214p13.3,si:ch211-222f23.6,PVR,Cell-Cell Contact
1154,si:ch211-214p13.3,si:ch211-214p13.3,PVR,Cell-Cell Contact
1155,si:ch211-214p13.3,zgc:113337,PVR,Cell-Cell Contact
1156,si:ch211-214p13.3,si:ch211-141e20.2,PVR,Cell-Cell Contact
1157,si:ch211-214p13.3,si:ch73-22o12.1,PVR,Cell-Cell Contact
1158,si:ch211-214p13.3,zgc:172122,PVR,Cell-Cell Contact
1159,si:ch211-214p13.3,sc:d189,PVR,Cell-Cell Contact
1160,zgc:113337,pvrl2l,PVR,Cell-Cell Contact
1161,zgc:113337,si:ch211-222f23.6,PVR,Cell-Cell Contact
1162,zgc:113337,si:ch211-214p13.3,PVR,Cell-Cell Contact
1163,zgc:113337,zgc:113337,PVR,Cell-Cell Contact
1164,zgc:113337,si:ch211-141e20.2,PVR,Cell-Cell Contact
1165,zgc:113337,si:ch73-22o12.1,PVR,Cell-Cell Contact
1166,zgc:113337,zgc:172122,PVR,Cell-Cell Contact
1167,zgc:113337,sc:d189,PVR,Cell-Cell Contact
1168,si:ch211-141e20.2,pvrl2l,PVR,Cell-Cell Contact
1169,si:ch211-141e20.2,si:ch211-222f23.6,PVR,Cell-Cell Contact
1170,si:ch211-141e20.2,si:ch211-214p13.3,PVR,Cell-Cell Contact
1171,si:ch211-141e20.2,zgc:113337,PVR,Cell-Cell Contact
1172,si:ch211-141e20.2,si:ch211-141e20.2,PVR,Cell-Cell Contact
1173,si:ch211-141e20.2,si:ch73-22o12.1,PVR,Cell-Cell Contact
1174,si:ch211-141e20.2,zgc:172122,PVR,Cell-Cell Contact
1175,si:ch211-141e20.2,sc:d189,PVR,Cell-Cell Contact
1176,si:ch73-22o12.1,pvrl2l,PVR,Cell-Cell Contact
1177,si:ch73-22o12.1,si:ch211-222f23.6,PVR,Cell-Cell Contact
1178,si:ch73-22o12.1,si:ch211-214p13.3,PVR,Cell-Cell Contact
1179,si:ch73-22o12.1,zgc:113337,PVR,Cell-Cell Contact
1180,si:ch73-22o12.1,si:ch211-141e20.2,PVR,Cell-Cell Contact
1181,si:ch73-22o12.1,si:ch73-22o12.1,PVR,Cell-Cell Contact
1182,si:ch73-22o12.1,zgc:172122,PVR,Cell-Cell Contact
1183,si:ch73-22o12.1,sc:d189,PVR,Cell-Cell Contact
1184,zgc:172122,pvrl2l,PVR,Cell-Cell Contact
1185,zgc:172122,si:ch211-222f23.6,PVR,Cell-Cell Contact
1186,zgc:172122,si:ch211-214p13.3,PVR,Cell-Cell Contact
1187,zgc:172122,zgc:113337,PVR,Cell-Cell Contact
1188,zgc:172122,si:ch211-141e20.2,PVR,Cell-Cell Contact
1189,zgc:172122,si:ch73-22o12.1,PVR,Cell-Cell Contact
1190,zgc:172122,zgc:172122,PVR,Cell-Cell Contact
1191,zgc:172122,sc:d189,PVR,Cell-Cell Contact
1192,sc:d189,pvrl2l,PVR,Cell-Cell Contact
1193,sc:d189,si:ch211-222f23.6,PVR,Cell-Cell Contact
1194,sc:d189,si:ch211-214p13.3,PVR,Cell-Cell Contact
1195,sc:d189,zgc:113337,PVR,Cell-Cell Contact
1196,sc:d189,si:ch211-141e20.2,PVR,Cell-Cell Contact
1197,sc:d189,si:ch73-22o12.1,PVR,Cell-Cell Contact
1198,sc:d189,zgc:172122,PVR,Cell-Cell Contact
1199,sc:d189,sc:d189,PVR,Cell-Cell Contact
1200,selp,cd44a,SELE,Cell-Cell Contact
1201,selp,cd44b,SELE,Cell-Cell Contact
1202,selp,glg1a,SELE,Cell-Cell Contact
1203,selp,glg1b,SELE,Cell-Cell Contact
1204,sema4c,plxnb2a,SEMA4,Cell-Cell Contact
1205,sema4c,si:ch211-127b11.1,SEMA4,Cell-Cell Contact
1206,sema4c,si:dkey-183c2.4,SEMA4,Cell-Cell Contact
1207,sema4c,plxnb2b,SEMA4,Cell-Cell Contact
1208,sema4gb,plxnb2a,SEMA4,Cell-Cell Contact
1209,sema4gb,si:ch211-127b11.1,SEMA4,Cell-Cell Contact
1210,sema4gb,si:dkey-183c2.4,SEMA4,Cell-Cell Contact
1211,sema4gb,plxnb2b,SEMA4,Cell-Cell Contact
1212,sema4ga,plxnb2a,SEMA4,Cell-Cell Contact
1213,sema4ga,si:ch211-127b11.1,SEMA4,Cell-Cell Contact
1214,sema4ga,si:dkey-183c2.4,SEMA4,Cell-Cell Contact
1215,sema4ga,plxnb2b,SEMA4,Cell-Cell Contact
1216,sema5a,plxna1a,SEMA5,Cell-Cell Contact
1217,sema5bb,plxna1a,SEMA5,Cell-Cell Contact
1218,sema5ba,plxna1a,SEMA5,Cell-Cell Contact
1219,sema5a,plxna3,SEMA5,Cell-Cell Contact
1220,sema5bb,plxna3,SEMA5,Cell-Cell Contact
1221,sema5ba,plxna3,SEMA5,Cell-Cell Contact
1222,sema5a,plxnb3,SEMA5,Cell-Cell Contact
1223,sema6dl,plxna1a,SEMA6,Cell-Cell Contact
1224,sema6a,plxna2,SEMA6,Cell-Cell Contact
1225,sema6bb,plxna2,SEMA6,Cell-Cell Contact
1226,sema6ba,plxna2,SEMA6,Cell-Cell Contact
1227,sema7a,plxnc1,SEMA7,Cell-Cell Contact
1228,pvrl2l,pvrl2l,TIGIT,Cell-Cell Contact
1229,pvrl2l,zgc:113337,TIGIT,Cell-Cell Contact
1230,pvrl2l,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1231,pvrl2l,zgc:172122,TIGIT,Cell-Cell Contact
1232,pvrl2l,sc:d189,TIGIT,Cell-Cell Contact
1233,si:ch211-222f23.6,pvrl2l,TIGIT,Cell-Cell Contact
1234,si:ch211-222f23.6,zgc:113337,TIGIT,Cell-Cell Contact
1235,si:ch211-222f23.6,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1236,si:ch211-222f23.6,zgc:172122,TIGIT,Cell-Cell Contact
1237,si:ch211-222f23.6,sc:d189,TIGIT,Cell-Cell Contact
1238,si:ch211-214p13.3,pvrl2l,TIGIT,Cell-Cell Contact
1239,si:ch211-214p13.3,zgc:113337,TIGIT,Cell-Cell Contact
1240,si:ch211-214p13.3,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1241,si:ch211-214p13.3,zgc:172122,TIGIT,Cell-Cell Contact
1242,si:ch211-214p13.3,sc:d189,TIGIT,Cell-Cell Contact
1243,zgc:113337,pvrl2l,TIGIT,Cell-Cell Contact
1244,zgc:113337,zgc:113337,TIGIT,Cell-Cell Contact
1245,zgc:113337,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1246,zgc:113337,zgc:172122,TIGIT,Cell-Cell Contact
1247,zgc:113337,sc:d189,TIGIT,Cell-Cell Contact
1248,si:ch211-141e20.2,pvrl2l,TIGIT,Cell-Cell Contact
1249,si:ch211-141e20.2,zgc:113337,TIGIT,Cell-Cell Contact
1250,si:ch211-141e20.2,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1251,si:ch211-141e20.2,zgc:172122,TIGIT,Cell-Cell Contact
1252,si:ch211-141e20.2,sc:d189,TIGIT,Cell-Cell Contact
1253,si:ch73-22o12.1,pvrl2l,TIGIT,Cell-Cell Contact
1254,si:ch73-22o12.1,zgc:113337,TIGIT,Cell-Cell Contact
1255,si:ch73-22o12.1,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1256,si:ch73-22o12.1,zgc:172122,TIGIT,Cell-Cell Contact
1257,si:ch73-22o12.1,sc:d189,TIGIT,Cell-Cell Contact
1258,zgc:172122,pvrl2l,TIGIT,Cell-Cell Contact
1259,zgc:172122,zgc:113337,TIGIT,Cell-Cell Contact
1260,zgc:172122,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1261,zgc:172122,zgc:172122,TIGIT,Cell-Cell Contact
1262,zgc:172122,sc:d189,TIGIT,Cell-Cell Contact
1263,sc:d189,pvrl2l,TIGIT,Cell-Cell Contact
1264,sc:d189,zgc:113337,TIGIT,Cell-Cell Contact
1265,sc:d189,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1266,sc:d189,zgc:172122,TIGIT,Cell-Cell Contact
1267,sc:d189,sc:d189,TIGIT,Cell-Cell Contact
1268,pvrl2l,pvrl2l,TIGIT,Cell-Cell Contact
1269,pvrl2l,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1270,pvrl2l,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1271,pvrl2l,zgc:113337,TIGIT,Cell-Cell Contact
1272,pvrl2l,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1273,pvrl2l,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1274,pvrl2l,zgc:172122,TIGIT,Cell-Cell Contact
1275,pvrl2l,sc:d189,TIGIT,Cell-Cell Contact
1276,si:ch211-222f23.6,pvrl2l,TIGIT,Cell-Cell Contact
1277,si:ch211-222f23.6,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1278,si:ch211-222f23.6,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1279,si:ch211-222f23.6,zgc:113337,TIGIT,Cell-Cell Contact
1280,si:ch211-222f23.6,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1281,si:ch211-222f23.6,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1282,si:ch211-222f23.6,zgc:172122,TIGIT,Cell-Cell Contact
1283,si:ch211-222f23.6,sc:d189,TIGIT,Cell-Cell Contact
1284,si:ch211-214p13.3,pvrl2l,TIGIT,Cell-Cell Contact
1285,si:ch211-214p13.3,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1286,si:ch211-214p13.3,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1287,si:ch211-214p13.3,zgc:113337,TIGIT,Cell-Cell Contact
1288,si:ch211-214p13.3,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1289,si:ch211-214p13.3,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1290,si:ch211-214p13.3,zgc:172122,TIGIT,Cell-Cell Contact
1291,si:ch211-214p13.3,sc:d189,TIGIT,Cell-Cell Contact
1292,zgc:113337,pvrl2l,TIGIT,Cell-Cell Contact
1293,zgc:113337,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1294,zgc:113337,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1295,zgc:113337,zgc:113337,TIGIT,Cell-Cell Contact
1296,zgc:113337,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1297,zgc:113337,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1298,zgc:113337,zgc:172122,TIGIT,Cell-Cell Contact
1299,zgc:113337,sc:d189,TIGIT,Cell-Cell Contact
1300,si:ch211-141e20.2,pvrl2l,TIGIT,Cell-Cell Contact
1301,si:ch211-141e20.2,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1302,si:ch211-141e20.2,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1303,si:ch211-141e20.2,zgc:113337,TIGIT,Cell-Cell Contact
1304,si:ch211-141e20.2,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1305,si:ch211-141e20.2,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1306,si:ch211-141e20.2,zgc:172122,TIGIT,Cell-Cell Contact
1307,si:ch211-141e20.2,sc:d189,TIGIT,Cell-Cell Contact
1308,si:ch73-22o12.1,pvrl2l,TIGIT,Cell-Cell Contact
1309,si:ch73-22o12.1,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1310,si:ch73-22o12.1,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1311,si:ch73-22o12.1,zgc:113337,TIGIT,Cell-Cell Contact
1312,si:ch73-22o12.1,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1313,si:ch73-22o12.1,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1314,si:ch73-22o12.1,zgc:172122,TIGIT,Cell-Cell Contact
1315,si:ch73-22o12.1,sc:d189,TIGIT,Cell-Cell Contact
1316,zgc:172122,pvrl2l,TIGIT,Cell-Cell Contact
1317,zgc:172122,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1318,zgc:172122,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1319,zgc:172122,zgc:113337,TIGIT,Cell-Cell Contact
1320,zgc:172122,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1321,zgc:172122,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1322,zgc:172122,zgc:172122,TIGIT,Cell-Cell Contact
1323,zgc:172122,sc:d189,TIGIT,Cell-Cell Contact
1324,sc:d189,pvrl2l,TIGIT,Cell-Cell Contact
1325,sc:d189,si:ch211-222f23.6,TIGIT,Cell-Cell Contact
1326,sc:d189,si:ch211-214p13.3,TIGIT,Cell-Cell Contact
1327,sc:d189,zgc:113337,TIGIT,Cell-Cell Contact
1328,sc:d189,si:ch211-141e20.2,TIGIT,Cell-Cell Contact
1329,sc:d189,si:ch73-22o12.1,TIGIT,Cell-Cell Contact
1330,sc:d189,zgc:172122,TIGIT,Cell-Cell Contact
1331,sc:d189,sc:d189,TIGIT,Cell-Cell Contact
1332,vsig8b,igsf11,VISTA,Cell-Cell Contact
1333,si:dkey-22i16.9,igsf11,VISTA,Cell-Cell Contact
1334,jam2b,igsf11,VISTA,Cell-Cell Contact
1335,jam2a,igsf11,VISTA,Cell-Cell Contact
1336,Inhibin A,acvr2aa,ACTIVIN,Secreted Signaling
1337,Inhibin A,acvr2ab,ACTIVIN,Secreted Signaling
1338,inha_inhbb,acvr2ba,ACTIVIN,Secreted Signaling
1339,inha_inhbb,acvr2bb,ACTIVIN,Secreted Signaling
1340,LTa1b2,cd40,LT,Secreted Signaling
1341,LTa1b2,tnfrsfa,LT,Secreted Signaling
1342,LTa1b2,nradd,LT,Secreted Signaling
1343,LTa1b2,tnfrsf11a,LT,Secreted Signaling
1344,LTa1b2,hdr,LT,Secreted Signaling
1345,LTa1b2,tnfrsf1b,LT,Secreted Signaling
1346,ITGAL_ITGB2,cd226,ITGAL-ITGB2,Cell-Cell Contact
1347,ITGAL_ITGB2L,cd226,ITGAL-ITGB2,Cell-Cell Contact
1348,H2-Q8,cd8a,MHC-I,Cell-Cell Contact
1349,H2-T9,cd8a,MHC-I,Cell-Cell Contact
1350,H2-T18,cd8a,MHC-I,Cell-Cell Contact
1351,H2-Q9,cd8a,MHC-I,Cell-Cell Contact
1352,H2-L,cd8a,MHC-I,Cell-Cell Contact
1353,H2-Q8,cd8b,MHC-I,Cell-Cell Contact
1354,H2-T9,cd8b,MHC-I,Cell-Cell Contact
1355,H2-T18,cd8b,MHC-I,Cell-Cell Contact
1356,H2-Q9,cd8b,MHC-I,Cell-Cell Contact
1357,H2-L,cd8b,MHC-I,Cell-Cell Contact
1358,H2-Ea-ps,cd4-1,MHC-II,Cell-Cell Contact
1359,H2-Ea-ps,dicp3.3,MHC-II,Cell-Cell Contact
1360,H2-Ea-ps,dicp2.1,MHC-II,Cell-Cell Contact
1361,H2-Ea-ps,dicp2.2,MHC-II,Cell-Cell Contact
1362,H2-Ea-ps,si:ch73-322b17.4,MHC-II,Cell-Cell Contact
1363,H2-Ea-ps,si:ch73-34h11.1,MHC-II,Cell-Cell Contact
1364,H2-Ea-ps,dicp3.1,MHC-II,Cell-Cell Contact
1365,H2-Ea-ps,zmp:0000000608,MHC-II,Cell-Cell Contact
1366,H2-Ea-ps,dicp1.3-4,MHC-II,Cell-Cell Contact
1367,H2-Ea-ps,dicp1.16,MHC-II,Cell-Cell Contact
1368,ITGA4_ITGB1,vcam1b,VCAM,Cell-Cell Contact
1369,ITGA9_ITGB1,vcam1b,VCAM,Cell-Cell Contact
1370,itga4_itgb7,vcam1b,VCAM,Cell-Cell Contact
1371,il11b,IL11R complex 1,IL6,Secreted Signaling
1372,il11a,IL11R complex 1,IL6,Secreted Signaling
