# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "64" "-p" "-t" "exon" "-g" "gene_id" "-a" "/public5/xiongyy/refer/Mus_musculus.GRCm39.108.gtf" "-o" "/public5/xiongyy/mouse_EV/00.CleanData/all.id.txt" "/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam" 
Geneid	/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam
ENSMUSG00000099562	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055067	239	229	198	215	342	280	232	303	254	290	96	310
ENSMUSG00000054702	436	387	397	302	372	308	296	254	279	289	165	335
ENSMUSG00000096474	2	1	3	3	3	4	4	6	2	8	3	3
ENSMUSG00000102235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026492	405	374	334	256	506	340	304	313	458	348	464	590
ENSMUSG00000082395	0	0	0	0	3	0	0	0	0	0	0	0
ENSMUSG00000038949	767	575	619	798	692	930	1114	712	750	652	1144	1123
ENSMUSG00000026043	285390	426388	305845	516221	325630	497668	203156	39545	452843	437886	15864	45496
ENSMUSG00000046101	0	0	3	0	0	2	3	0	0	0	0	9
ENSMUSG00002074901	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099032	3	14	13	22	29	20	9	39	24	12	55	19
ENSMUSG00000104025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038936	523	574	548	449	480	716	736	432	529	451	692	793
ENSMUSG00000042772	1436	1307	826	1310	1342	1505	1382	1431	1212	1352	1050	1607
ENSMUSG00000100394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103840	0	0	0	0	3	0	0	0	0	0	0	0
ENSMUSG00000087236	0	0	0	4	0	4	0	0	0	6	0	2
ENSMUSG00000100702	0	0	0	0	0	0	2	1	0	0	0	0
ENSMUSG00000026042	20981	35789	18606	34881	26972	34326	10918	2903	30865	28876	2076	5110
ENSMUSG00000104476	8	10	20	0	17	2	3	5	3	13	0	3
ENSMUSG00000073643	1046	1105	709	891	1224	1281	874	855	1148	1095	746	1429
ENSMUSG00000104497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025916	0	0	0	0	7	0	1	2	3	0	0	3
ENSMUSG00000087199	0	0	0	0	0	0	0	0	0	0	0	6
ENSMUSG00000026248	374	369	344	259	578	477	351	621	412	373	584	527
ENSMUSG00000119658	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026249	1155	1755	1912	1736	2430	1610	848	1284	2231	2169	2603	2947
ENSMUSG00000042751	132	128	57	104	100	116	73	89	67	86	0	22
ENSMUSG00000067106	175	141	131	99	214	321	303	281	126	159	77	63
ENSMUSG00000099969	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100397	43	63	39	40	40	65	74	64	40	23	13	38
ENSMUSG00000099753	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099552	0	1	0	0	0	0	0	0	2	0	2	0
ENSMUSG00000043230	22	20	3	35	10	19	1	0	7	10	0	3
ENSMUSG00000103404	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026491	2089	1662	862	1629	1707	2019	1971	1874	1363	1287	905	1496
ENSMUSG00000073486	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025917	1607	1688	1953	1240	2045	2030	1626	2443	1295	1598	1956	1621
ENSMUSG00000104418	3	3	5	4	5	2	5	4	2	1	0	3
ENSMUSG00000026479	1060	896	1000	1308	884	1178	1075	726	685	1071	627	1140
ENSMUSG00000004364	3833	3596	3524	4036	3281	3502	3411	3316	2950	2563	3737	4466
ENSMUSG00000103076	0	1	3	11	3	1	10	4	7	0	15	17
ENSMUSG00000103525	0	1	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000101722	10	5	0	2	2	4	0	0	0	0	0	0
ENSMUSG00000090637	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026478	4913	5135	2832	6267	5809	7223	5479	2290	4947	4943	1113	3054
ENSMUSG00000110100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103818	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079138	1	0	0	0	0	4	8	4	5	2	16	0
ENSMUSG00000042708	7	6	0	10	2	0	3	1	0	7	0	0
ENSMUSG00000064435	0	0	0	0	1	2	0	0	0	0	0	0
ENSMUSG00000103543	3	0	0	0	0	0	0	5	0	0	0	12
ENSMUSG00000099432	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000041144	16	48	0	20	9	17	27	16	34	25	5	24
ENSMUSG00000119743	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042699	3673	3691	1567	3416	3765	4110	3279	3923	2282	2354	1186	2678
ENSMUSG00000101262	0	1	1	0	2	2	0	1	0	3	0	1
ENSMUSG00000042684	288	161	747	543	182	350	434	79	159	93	117	117
ENSMUSG00000099858	152	144	101	127	138	218	243	116	100	158	213	243
ENSMUSG00000101337	210	130	123	58	180	181	88	190	107	31	20	54
ENSMUSG00000025986	10613	7909	3425	5342	8375	9820	9760	7680	3046	2768	421	3428
ENSMUSG00000100213	36	34	39	19	68	17	25	71	66	46	33	157
ENSMUSG00000103129	0	6	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100160	10	7	7	1	18	7	10	4	2	2	1	17
ENSMUSG00000101921	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000101447	0	3	0	0	1	5	0	6	0	0	0	7
ENSMUSG00000081185	7	22	6	10	5	5	6	5	3	3	1	0
ENSMUSG00000103246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098876	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100530	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104067	0	0	0	0	0	0	4	0	0	0	0	0
ENSMUSG00000100033	11	5	1	3	10	5	10	6	5	1	0	3
ENSMUSG00002075213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101996	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096973	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064943	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101721	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099376	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056763	371	326	171	260	403	283	312	535	398	347	242	506
ENSMUSG00000099454	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051616	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099627	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099577	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099882	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101760	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099608	4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099864	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075839	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100451	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099941	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075589	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042671	10	6	23	10	7	19	19	4	28	9	0	20
ENSMUSG00000100945	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102404	14	0	0	0	1	8	6	0	0	0	0	0
ENSMUSG00000100334	0	0	2	0	0	5	0	3	0	0	0	0
ENSMUSG00000026109	84	74	293	169	58	119	113	20	77	46	23	45
ENSMUSG00000026475	128	79	111	103	76	221	84	58	118	113	9	98
ENSMUSG00000099568	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100671	0	0	0	2	1	0	1	0	0	0	0	0
ENSMUSG00002075527	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101242	0	1	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000099924	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099625	0	8	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101799	0	0	0	0	0	0	0	0	0	6	0	0
ENSMUSG00000045954	1532	1864	2000	1627	1199	1458	1186	769	1663	1735	863	2307
ENSMUSG00000099741	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101702	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000066800	281	527	353	636	378	419	344	130	405	409	115	369
ENSMUSG00000100183	0	0	11	2	2	1	3	0	0	9	0	0
ENSMUSG00000067851	2812	2545	1567	2705	2127	2785	2842	2074	2112	2203	2030	2673
ENSMUSG00002076532	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038608	465	594	314	685	572	511	337	184	791	662	142	444
ENSMUSG00000042501	36	42	31	10	34	34	26	22	39	26	10	36
ENSMUSG00000103810	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083422	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000119312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042641	11	0	4	6	9	6	2	0	29	2	0	6
ENSMUSG00000081417	0	1	0	0	1	0	0	1	0	1	0	1
ENSMUSG00000103448	0	0	0	0	0	1	0	0	0	5	0	0
ENSMUSG00000103192	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104488	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100212	2	0	0	1	0	1	1	0	0	1	9	0
ENSMUSG00000102721	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100648	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00002076499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045968	12	14	13	4	6	12	9	8	13	3	46	24
ENSMUSG00000043282	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000102459	3	0	0	0	0	1	0	1	0	0	11	0
ENSMUSG00000047053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026107	776	727	885	928	645	845	1071	493	797	743	546	1151
ENSMUSG00000099413	15	9	13	14	0	14	33	4	1	0	16	19
ENSMUSG00000103424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054976	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000104029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101986	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000087008	15	14	12	17	14	14	11	5	8	8	0	26
ENSMUSG00000100561	0	1	0	0	3	0	3	2	0	0	0	0
ENSMUSG00000103571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098797	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026473	3095	3583	3656	3398	3537	4245	3823	2126	3625	4326	2010	4555
ENSMUSG00000100014	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101903	7	3	1	5	3	4	1	10	0	0	1	0
ENSMUSG00000055980	400	349	78	728	296	623	471	133	384	272	247	289
ENSMUSG00000100502	4	0	7	1	0	1	9	11	0	5	0	6
ENSMUSG00000022591	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066797	0	6	0	1	2	0	2	0	0	0	0	0
ENSMUSG00000048960	648	700	515	955	661	691	540	395	895	637	243	823
ENSMUSG00000099933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100031	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101827	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026142	518	502	389	627	453	643	569	631	537	541	508	789
ENSMUSG00000104493	0	9	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000100786	0	0	0	0	0	0	0	3	0	0	0	0
ENSMUSG00002075724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067158	155	188	140	149	56	167	156	93	98	75	57	158
ENSMUSG00000079465	93	52	100	57	40	59	52	20	21	38	55	63
ENSMUSG00002075966	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004110	54	73	24	121	82	64	57	65	89	118	23	221
ENSMUSG00000097564	7	5	0	2	6	9	2	6	2	14	0	14
ENSMUSG00000101880	0	0	0	0	0	0	0	0	0	0	7	0
ENSMUSG00000101433	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096950	7	0	3	4	4	7	1	25	22	14	0	13
ENSMUSG00000056708	1319	1126	1341	758	1793	2526	1475	1661	1600	1929	363	1332
ENSMUSG00000026471	406	496	494	627	340	437	346	216	516	452	394	445
ENSMUSG00000057715	24	14	0	2	0	2	2	9	5	4	11	53
ENSMUSG00000026470	1712	1499	1387	1200	1657	2105	1679	1750	1473	1420	850	1425
ENSMUSG00000103825	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099845	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103561	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101610	2	0	0	1	0	0	2	3	0	1	1	1
ENSMUSG00000104181	0	1	0	0	0	6	0	3	0	0	0	0
ENSMUSG00000118923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098163	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033722	125	263	120	172	226	253	144	87	139	251	143	269
ENSMUSG00000103670	0	4	0	0	5	3	0	0	5	0	0	0
ENSMUSG00000026150	2068	2295	2441	1704	2061	1795	1539	1959	2075	2013	2265	2794
ENSMUSG00000101450	0	0	0	1	5	4	10	5	11	11	18	25
ENSMUSG00000026149	0	0	0	0	0	0	3	0	0	2	0	0
ENSMUSG00000114299	692	57	1	1	65	808	103	1	5	5	0	10
ENSMUSG00000099771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100170	0	2	0	0	1	0	0	0	0	0	0	8
ENSMUSG00000100744	2	0	1	5	2	0	0	0	12	2	0	4
ENSMUSG00002074851	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026469	1035	1160	605	1200	1223	1201	1049	884	1132	1050	1003	1229
ENSMUSG00002076398	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018417	1625	1969	1158	1717	1870	1779	1509	1219	1834	1797	623	1932
ENSMUSG00000101724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100696	3	1	0	0	1	0	0	0	0	1	0	4
ENSMUSG00002075355	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072324	0	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000026490	1379	1259	599	1657	1601	1516	1387	947	1581	1226	628	1183
ENSMUSG00000033701	866	705	1052	606	1379	1293	1100	1920	1156	1237	1331	885
ENSMUSG00000102194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103636	1	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000026468	0	5	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103180	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000062939	14	40	8	38	18	19	19	4	21	20	8	25
ENSMUSG00000101628	0	0	0	0	0	0	1	0	6	0	0	0
ENSMUSG00000078291	3	0	2	1	0	0	1	0	5	3	2	9
ENSMUSG00000109599	6	6	20	5	17	4	2	9	0	9	0	8
ENSMUSG00000033684	2470	2405	2227	2687	2344	3483	2782	1618	2388	2581	1522	1919
ENSMUSG00000102299	0	0	0	0	0	0	0	0	0	0	11	0
ENSMUSG00000102558	3	0	0	1	0	2	0	0	0	0	0	0
ENSMUSG00000016918	512	880	593	1119	1191	1181	680	186	585	528	43	323
ENSMUSG00000033671	1204	1073	725	1328	1129	1099	1369	882	1236	973	752	1560
ENSMUSG00000103717	0	0	0	2	0	0	0	0	0	0	0	6
ENSMUSG00000103771	0	5	0	0	0	0	3	0	0	0	0	5
ENSMUSG00000102837	0	0	0	3	0	0	0	0	0	0	0	0
ENSMUSG00000077419	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102833	2	2	0	0	5	0	1	3	0	0	0	5
ENSMUSG00000026489	604	692	1813	1644	535	610	325	504	1062	714	6793	2637
ENSMUSG00000104520	0	0	8	7	0	1	6	0	10	0	0	0
ENSMUSG00000025938	447	266	144	171	362	559	753	316	321	220	556	479
ENSMUSG00000026159	2062	2093	1352	1943	1887	2261	2201	1860	1823	1748	1005	1805
ENSMUSG00000104518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069620	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113880	1814	499	78	11	362	1676	1239	47	104	90	6	415
ENSMUSG00000113973	2032	577	124	9	595	2258	1605	161	160	230	0	517
ENSMUSG00000113846	1476	313	94	11	245	1617	1283	33	44	110	0	262
ENSMUSG00000113084	2125	326	188	14	385	2303	1912	45	24	81	0	243
ENSMUSG00000042414	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000113925	1985	385	76	9	450	2137	1573	27	53	125	0	252
ENSMUSG00000114011	1686	400	112	11	269	2100	1535	27	31	121	0	227
ENSMUSG00000113097	1941	438	67	19	520	2315	1557	25	120	138	0	319
ENSMUSG00000101784	1	2	0	1	6	11	10	3	0	0	0	12
ENSMUSG00000038496	18	26	18	33	47	20	30	24	21	9	71	57
ENSMUSG00000100432	3	1	1	0	0	0	0	10	0	0	0	0
ENSMUSG00000100190	2567	1090	194	8	813	2317	1927	74	169	233	10	632
ENSMUSG00000113267	2934	602	167	32	584	2511	1960	104	101	246	0	372
ENSMUSG00000104423	2894	521	243	51	594	2607	2185	83	121	169	6	489
ENSMUSG00000101315	2384	700	130	15	723	2641	1937	58	153	279	14	437
ENSMUSG00000099691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026166	11	11	46	24	6	15	2	0	15	0	0	1
ENSMUSG00000101173	0	1	0	1	0	1	0	0	0	0	0	0
ENSMUSG00000064302	1652	1222	659	1457	1563	1976	2176	1488	1121	1100	1013	1642
ENSMUSG00000077257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107722	4	0	5	0	0	4	0	0	0	0	0	0
ENSMUSG00000080542	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053161	0	1	0	0	0	0	0	3	0	0	0	0
ENSMUSG00000101896	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00002075005	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026466	1356	1555	1244	1704	1450	1278	1063	882	1664	1586	1433	1641
ENSMUSG00000102964	0	3	0	3	0	0	0	0	0	12	16	1
ENSMUSG00000026380	83	55	16	48	38	64	65	55	11	29	58	42
ENSMUSG00002076551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100040	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000010609	387	461	443	324	544	490	303	495	511	490	126	314
ENSMUSG00000055676	30	20	15	20	25	26	21	40	6	5	10	16
ENSMUSG00000026163	0	16	9	0	12	0	1	1	0	0	7	6
ENSMUSG00000079140	0	0	1	1	4	4	7	1	0	1	0	1
ENSMUSG00000104374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100580	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038855	1938	1524	1335	1601	1267	2265	2623	1093	1176	1297	512	1717
ENSMUSG00002076780	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104388	0	12	30	6	45	4	1	75	116	90	104	97
ENSMUSG00000077736	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103772	0	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000053963	73	118	57	81	121	106	106	43	30	58	5	55
ENSMUSG00000104210	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102608	1	3	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000045658	554	841	764	887	651	757	587	280	715	803	101	395
ENSMUSG00000050565	2515	3106	2494	2524	2786	2786	2083	2224	2463	2418	2075	2858
ENSMUSG00000102750	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101934	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098851	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048402	657	447	289	475	586	726	701	683	456	658	249	699
ENSMUSG00000098273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097408	0	0	2	0	0	0	3	12	0	2	0	15
ENSMUSG00000096939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100767	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099860	0	0	0	0	0	3	1	0	3	0	6	0
ENSMUSG00000101179	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000037035	629	717	789	495	919	984	1032	896	1525	1740	644	2595
ENSMUSG00000036766	11	26	25	8	11	8	1	7	3	3	0	0
ENSMUSG00000104396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102481	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005886	1580	1512	772	1492	1502	1744	1855	1291	1570	1183	897	1944
ENSMUSG00000093254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004451	1045	1228	811	1012	1066	1513	911	901	856	1040	413	801
ENSMUSG00000101437	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103506	0	0	0	3	0	0	0	0	0	0	0	0
ENSMUSG00000098447	0	4	0	1	3	1	0	0	7	5	9	0
ENSMUSG00000103495	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076346	0	0	0	0	0	0	0	0	0	6	0	0
ENSMUSG00000102639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098923	436	457	362	340	516	473	314	496	405	407	238	528
ENSMUSG00000104170	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000087782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101731	0	1	1	4	1	3	9	2	0	14	0	14
ENSMUSG00000103085	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000084505	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102664	0	0	3	0	0	0	0	2	0	0	0	0
ENSMUSG00000101476	3	0	0	0	3	0	0	5	0	0	0	0
ENSMUSG00000101171	0	0	0	1	0	0	1	0	0	0	0	0
ENSMUSG00000026496	1286	1173	908	816	1756	1664	1030	1617	615	792	645	717
ENSMUSG00000025935	3671	4870	4604	3702	4371	3773	2725	2927	4186	3758	2105	3676
ENSMUSG00000025937	438	445	497	431	352	467	455	391	491	420	648	582
ENSMUSG00000102982	0	1	0	0	4	0	2	0	4	0	0	11
ENSMUSG00000067813	1	11	0	12	2	0	0	23	0	6	13	0
ENSMUSG00000077368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097711	0	0	0	1	0	0	1	0	0	0	1	0
ENSMUSG00000102166	1	4	0	1	0	1	9	0	8	15	0	5
ENSMUSG00002075174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104209	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101523	939	543	356	917	608	1127	1146	631	445	586	511	520
ENSMUSG00000026596	715	781	249	629	805	821	749	576	783	662	344	607
ENSMUSG00000104293	0	0	0	0	2	0	0	3	0	0	0	0
ENSMUSG00000026219	6225	5377	3209	5961	5351	6468	6980	4405	4738	4398	3015	5702
ENSMUSG00000103505	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000104503	0	0	0	0	0	0	3	4	1	0	0	0
ENSMUSG00000073633	79	142	113	69	91	116	104	116	73	80	70	54
ENSMUSG00000026220	64	28	75	228	7	63	95	21	14	34	95	161
ENSMUSG00000118590	9	8	10	11	10	4	2	0	27	14	0	1
ENSMUSG00000099693	1	0	1	0	0	4	0	1	0	1	4	1
ENSMUSG00000026104	882	1400	1166	911	1179	1026	566	545	975	949	671	1068
